season,week,celebrity_name,ballroom_partner,partner_total_seasons,partner_avg_placement,partner_final_rate,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,age_group,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week_total_judge,season_total_weeks,weekly_contestant_count,weekly_sum_judge,weekly_mean_judge,weekly_std_judge,judge_pct,judge_share,judge_zscore,rank_pct,popularity_deviation,judge_rank_interaction,judge_popularity_interaction,rank_popularity_interaction,cumulative_weeks,relative_cumulative_weeks,week_total_judge_change,week_total_judge_trend,survival_advantage,weekly_judge_rank,weekly_judge_rank_pct,weekly_judge_share_rank,weekly_judge_share_rank_pct,composite_attractiveness
8,9,Melissa Rycroft,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,Texas,United States,26,25-34,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,,,,,,,,,,28.5,11,5,133.5,26.7,2.280350850198276,1.0,0.2134831460674157,0.7893522173763265,1.0,0.0,1.0,0.0,0.0,9,0.8181818181818182,5.5,25.75,0.0,1,0.2,1,0.2,0.7689605206090021
8,10,Melissa Rycroft,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,Texas,United States,26,25-34,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.5,9.0,,,,,,27.5,11,4,109.5,27.375,2.4958298553119898,0.9166666666666666,0.2511415525114155,0.0500835422470633,0.5,-0.4166666666666666,0.4583333333333333,-0.3819444444444444,-0.2083333333333333,10,0.9090909090909092,-1.0,28.0,0.0,3,0.75,3,0.75,0.5538422740605573
8,11,Melissa Rycroft,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,Texas,United States,26,25-34,3rd Place,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.5,9.5,,28.5,11,3,87.5,29.166666666666668,0.7637626158259737,0.95,0.3257142857142857,-0.8728715609439707,0.3333333333333333,-0.6166666666666666,0.3166666666666667,-0.5858333333333332,-0.2055555555555555,11,1.0,1.0,28.0,0.0,3,1.0,3,1.0,0.494454230231296
8,1,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,11,13,243.0,18.692307692307693,3.425021055522029,0.9583333333333334,0.0946502057613168,1.2577126498966134,0.9230769230769232,-0.0352564102564102,0.8846153846153847,-0.0337873931623931,-0.0325443786982248,1,0.0909090909090909,0.0,23.0,0.0,2,0.1538461538461538,2,0.1538461538461538,0.921148617100265
8,2,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,11,13,265.0,20.384615384615383,3.775766181374352,0.8888888888888888,0.090566037735849,0.957523438082345,0.8461538461538461,-0.0427350427350426,0.7521367521367521,-0.0379867046533712,-0.0361604207758053,2,0.1818181818181818,1.0,23.5,0.0,3,0.2307692307692307,3,0.2307692307692307,0.888942149356304
8,3,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,11,12,254.0,21.166666666666668,5.556868531717111,1.0,0.1062992125984252,1.0497519061389045,1.0,0.0,1.0,0.0,0.0,3,0.2727272727272727,3.0,25.5,0.0,1,0.0833333333333333,1,0.0833333333333333,0.9180238151362451
8,4,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,,,,,8.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,11,11,242.0,22.0,5.916079783099615,0.8333333333333334,0.1033057851239669,0.50709255283711,0.7272727272727273,-0.106060606060606,0.6060606060606061,-0.0883838383838384,-0.0771349862258953,4,0.3636363636363636,-2.0,26.0,0.0,4,0.3636363636363636,4,0.3636363636363636,0.8198359940507155
8,5,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,,,,,,,,,9.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,11,9,210.0,23.33333333333333,3.4641016151377544,0.896551724137931,0.1238095238095238,0.7698003589195014,0.8888888888888888,-0.0076628352490422,0.7969348659003831,-0.0068701281543137,-0.0068114091102597,5,0.4545454545454545,1.0,25.5,0.0,2,0.2222222222222222,2,0.2222222222222222,0.8563415490758095
8,6,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,26.0,11,8,186.0,23.25,4.367084676466507,0.9285714285714286,0.1397849462365591,0.6297107117751328,0.75,-0.1785714285714286,0.6964285714285714,-0.1658163265306123,-0.1339285714285714,6,0.5454545454545454,0.0,26.0,0.0,3,0.375,3,0.375,0.7874920945410769
8,7,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,28.0,11,7,182.0,26.0,2.70801280154532,0.9655172413793104,0.1538461538461538,0.7385489458759964,0.8571428571428572,-0.1083743842364531,0.8275862068965518,-0.1046373365041617,-0.0928923293455313,7,0.6363636363636364,2.0,27.0,0.0,2,0.2857142857142857,2,0.2857142857142857,0.8090512263736283
8,8,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,9.0,,,,,,,,,,,,,,26.0,11,6,156.0,26.0,1.7606816861659011,0.9285714285714286,0.1666666666666666,0.0,0.6666666666666667,-0.2619047619047618,0.6190476190476192,-0.2431972789115646,-0.1746031746031746,8,0.7272727272727273,-2.0,27.0,0.0,3,0.5,3,0.5,0.7046375716503444
8,9,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.0,9.5,,,,,,,,,,28.0,11,5,133.5,26.7,2.280350850198276,0.9824561403508772,0.2097378277153558,0.5700877125495692,0.8,-0.1824561403508771,0.7859649122807018,-0.1792551554324406,-0.1459649122807017,9,0.8181818181818182,2.0,27.0,0.0,2,0.4,2,0.4,0.7546628197994198
8,10,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,9.0,9.5,,,,,,28.0,11,4,109.5,27.375,2.4958298553119898,0.9333333333333332,0.2557077625570776,0.2504177112353166,0.75,-0.1833333333333333,0.7,-0.1711111111111111,-0.1375,10,0.9090909090909092,0.0,28.0,0.0,2,0.5,2,0.5,0.690175430552036
8,11,Shawn Johnson,Mark Ballas,21,5.190476190476191,0.4761904761904761,Athlete,Iowa,United States,17,<25,1st Place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,10.0,,30.0,11,3,87.5,29.166666666666668,0.7637626158259737,1.0,0.3428571428571428,1.0910894511799598,1.0,0.0,1.0,0.0,0.0,11,1.0,2.0,29.0,0.0,1,0.3333333333333333,1,0.3333333333333333,0.7774850181672694
8,1,Steve Wozniak,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Entrepreneur,California,United States,58,55-64,Eliminated Week 4,10,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11,13,243.0,18.692307692307693,3.425021055522029,0.5416666666666666,0.0534979423868312,-1.6619774302205257,0.0769230769230768,-0.4647435897435897,0.0416666666666666,-0.2517361111111111,-0.035749506903353,1,0.0909090909090909,0.0,13.0,0.0,13,1.0,13,1.0,0.5229330682586593
8,2,Steve Wozniak,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Entrepreneur,California,United States,58,55-64,Eliminated Week 4,10,,,,,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,11,13,265.0,20.384615384615383,3.775766181374352,0.6296296296296297,0.0641509433962264,-0.8964049207579392,0.2307692307692307,-0.3988603988603989,0.1452991452991452,-0.2511343252083993,-0.0920447074293228,2,0.1818181818181818,4.0,15.0,0.0,11,0.8461538461538461,11,0.8461538461538461,0.5896014780413121
8,3,Steve Wozniak,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Entrepreneur,California,United States,58,55-64,Eliminated Week 4,10,,,,,,,,,4.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11,12,254.0,21.166666666666668,5.556868531717111,0.3703703703703703,0.0393700787401574,-2.0095250774659035,0.0833333333333333,-0.287037037037037,0.0308641975308642,-0.1063100137174211,-0.0239197530864197,3,0.2727272727272727,-7.0,13.5,0.0,12,1.0,12,1.0,0.5547800959145643
8,4,Steve Wozniak,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Entrepreneur,California,United States,58,55-64,Eliminated Week 4,10,,,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11,11,242.0,22.0,5.916079783099615,0.4,0.0495867768595041,-1.6903085094570334,0.0909090909090909,-0.3090909090909091,0.0363636363636363,-0.1236363636363636,-0.028099173553719,4,0.3636363636363636,2.0,11.0,0.0,11,1.0,11,1.0,0.10672027533694006
8,1,Steve-O,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,TV Personality,Unknown,England,34,25-34,Eliminated Week 6,8,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,11,13,243.0,18.692307692307693,3.425021055522029,0.7083333333333334,0.0699588477366255,-0.49410139817367,0.3846153846153846,-0.3237179487179488,0.2724358974358974,-0.2293002136752137,-0.1245069033530572,1,0.0909090909090909,0.0,17.0,0.0,9,0.6923076923076923,9,0.6923076923076923,0.6975065450172759
8,2,Steve-O,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,TV Personality,Unknown,England,34,25-34,Eliminated Week 6,8,,,,,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11,13,265.0,20.384615384615383,3.775766181374352,0.5185185185185185,0.0528301886792452,-1.690945645975204,0.0769230769230768,-0.4415954415954416,0.0398860398860398,-0.2289754141605993,-0.0339688801227262,2,0.1818181818181818,-3.0,15.5,0.0,13,1.0,13,1.0,0.5980617542060542
8,3,Steve-O,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,TV Personality,Unknown,England,34,25-34,Eliminated Week 6,8,,,,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11,12,254.0,21.166666666666668,5.556868531717111,0.5555555555555556,0.0590551181102362,-1.1097377293468422,0.1666666666666666,-0.3888888888888889,0.0925925925925925,-0.2160493827160494,-0.0648148148148148,3,0.2727272727272727,1.0,14.5,0.0,11,0.9166666666666666,11,0.9166666666666666,0.5872097209368707
8,4,Steve-O,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,TV Personality,Unknown,England,34,25-34,Eliminated Week 6,8,,,,,,,,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11,11,242.0,22.0,5.916079783099615,0.5,0.0619834710743801,-1.1832159566199234,0.1818181818181817,-0.3181818181818182,0.0909090909090908,-0.1590909090909091,-0.0578512396694214,4,0.3636363636363636,0.0,15.0,0.0,10,0.9090909090909092,10,0.9090909090909092,0.33787529057094223
8,5,Steve-O,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,TV Personality,Unknown,England,34,25-34,Eliminated Week 6,8,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,11,9,210.0,23.33333333333333,3.4641016151377544,0.6206896551724138,0.0857142857142857,-1.539600717839002,0.1111111111111111,-0.5095785440613027,0.0689655172413793,-0.3162901307966706,-0.0566198382290336,5,0.4545454545454545,3.0,16.5,0.0,9,1.0,9,1.0,0.5327095661832255
8,6,Steve-O,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,TV Personality,Unknown,England,34,25-34,Eliminated Week 6,8,,,,,,,,,,,,,,,,,,,,,7.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,16.0,11,8,186.0,23.25,4.367084676466507,0.5714285714285714,0.086021505376344,-1.660146421952623,0.125,-0.4464285714285714,0.0714285714285714,-0.2551020408163265,-0.0558035714285714,6,0.5454545454545454,-2.0,17.0,0.0,8,1.0,8,1.0,0.09820283531705742
8,1,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,5.0,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11,13,243.0,18.692307692307693,3.425021055522029,0.5833333333333334,0.0576131687242798,-1.3700084222088116,0.1538461538461538,-0.4294871794871795,0.0897435897435897,-0.2505341880341881,-0.0660749506903353,1,0.0909090909090909,0.0,14.0,0.0,12,0.9230769230769232,12,0.9230769230769232,0.5736818283939962
8,2,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,7.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,11,13,265.0,20.384615384615383,3.775766181374352,0.7407407407407407,0.0754716981132075,-0.1018641955406745,0.6153846153846154,-0.1253561253561252,0.4558404558404558,-0.0928563891526853,-0.0771422309883848,2,0.1818181818181818,6.0,17.0,0.0,6,0.4615384615384615,6,0.4615384615384615,0.7430660471893786
8,3,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,,,,,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,11,12,254.0,21.166666666666668,5.556868531717111,0.8518518518518519,0.0905511811023622,0.3299220276436555,0.5833333333333333,-0.2685185185185186,0.4969135802469135,-0.2287379972565158,-0.1566358024691358,3,0.2727272727272727,3.0,21.5,0.0,6,0.5,6,0.5,0.5987874774130233
8,4,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,,,,,,,,,9.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,11,11,242.0,22.0,5.916079783099615,0.8333333333333334,0.1033057851239669,0.50709255283711,0.7272727272727273,-0.106060606060606,0.6060606060606061,-0.0883838383838384,-0.0771349862258953,4,0.3636363636363636,2.0,24.0,0.0,4,0.3636363636363636,4,0.3636363636363636,0.7402232985333532
8,5,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,,,,,,,,,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,11,9,210.0,23.33333333333333,3.4641016151377544,0.7241379310344828,0.1,-0.6735753140545631,0.3333333333333333,-0.3908045977011494,0.2413793103448276,-0.2829964328180737,-0.1302681992337165,5,0.4545454545454545,-4.0,23.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.5947415726153171
8,6,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,,,,,,,,,,,,,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,18.0,11,8,186.0,23.25,4.367084676466507,0.6428571428571429,0.0967741935483871,-1.202174995207072,0.25,-0.3928571428571429,0.1607142857142857,-0.2525510204081633,-0.0982142857142857,6,0.5454545454545454,-3.0,19.5,0.0,7,0.875,7,0.875,0.31432541410261605
8,7,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,24.0,11,7,182.0,26.0,2.70801280154532,0.8275862068965517,0.1318681318681318,-0.7385489458759964,0.2857142857142857,-0.541871921182266,0.2364532019704433,-0.4484457278749788,-0.1548205489092188,7,0.6363636363636364,6.0,21.0,0.0,6,0.8571428571428571,6,0.8571428571428571,0.2457474360212839
8,8,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,9.0,,,,,,,,,,,,,,26.0,11,6,156.0,26.0,1.7606816861659011,0.9285714285714286,0.1666666666666666,0.0,0.6666666666666667,-0.2619047619047618,0.6190476190476192,-0.2431972789115646,-0.1746031746031746,8,0.7272727272727273,2.0,25.0,0.0,3,0.5,3,0.5,0.6048014960804373
8,9,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,8.0,7.5,,,,,,,,,,23.0,11,5,133.5,26.7,2.280350850198276,0.8070175438596491,0.1722846441947565,-1.6225573357180036,0.1999999999999999,-0.6070175438596491,0.1614035087719297,-0.4898738073253308,-0.1214035087719297,9,0.8181818181818182,-3.0,24.5,0.0,5,1.0,5,1.0,0.2787355013640822
8,10,Ty Murray,Chelsie Hightower,7,7.285714285714286,0.0,Athlete,Arizona,United States,39,35-44,Eliminated Week 10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,24.0,11,4,109.5,27.375,2.4958298553119898,0.8,0.2191780821917808,-1.35225564067071,0.25,-0.55,0.2,-0.44,-0.1375,10,0.9090909090909092,1.0,23.5,0.0,4,1.0,4,1.0,0.02773567005250921
9,1,Aaron Carter,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Florida,United States,21,<25,Eliminated Week 8,5,10.3333,11.3333,10.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9999,10,16,405.9984,25.3749,5.32756730024752,0.9411762975773458,0.078817798296742,1.2435319211626283,0.9375,-0.0036762975773457,0.8823527789787616,-0.0034600441426388,-0.0034465289787616,1,0.1,0.0,31.9999,0.0,2,0.125,2,0.125,0.9010566534864277
9,2,Aaron Carter,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Florida,United States,21,<25,Eliminated Week 8,5,,,,,9.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,10,14,294.0,21.0,3.0884399845976502,1.0,0.0918367346938775,1.9427283774082005,1.0,0.0,1.0,0.0,0.0,2,0.2,-4.999899999999997,29.49995,0.0,1,0.0714285714285714,1,0.0714285714285714,0.9144765057588744
9,3,Aaron Carter,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Florida,United States,21,<25,Eliminated Week 8,5,,,,,,,,,8.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,10,13,258.0,19.846153846153847,3.869671688187381,0.7777777777777778,0.0813953488372093,0.2981767567952603,0.7692307692307692,-0.0085470085470086,0.5982905982905983,-0.00664767331434,-0.0065746219592374,3,0.3,-6.0,24.0,0.0,4,0.3076923076923077,4,0.3076923076923077,0.8215618230982373
9,4,Aaron Carter,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Florida,United States,21,<25,Eliminated Week 8,5,,,,,,,,,,,,,6.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,10,11,242.0,22.0,4.58257569495584,0.6428571428571429,0.0743801652892562,-0.8728715609439696,0.3636363636363636,-0.2792207792207792,0.2337662337662338,-0.1794990723562152,-0.1015348288075561,4,0.4,-3.0,19.5,0.0,8,0.7272727272727273,8,0.7272727272727273,0.6700404787612175
9,5,Aaron Carter,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Florida,United States,21,<25,Eliminated Week 8,5,,,,,,,,,,,,,,,,,8.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,10,10,242.0,24.2,2.485513584307633,0.8275862068965517,0.0991735537190082,-0.0804662671178727,0.7,-0.1275862068965517,0.5793103448275861,-0.1055885850178359,-0.0893103448275862,5,0.5,6.0,21.0,0.0,4,0.4,4,0.4,0.7610387679602504
9,6,Aaron Carter,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Florida,United States,21,<25,Eliminated Week 8,5,,,,,,,,,,,,,,,,,,,,,10.6666,11.6666,10.6666,,,,,,,,,,,,,,,,,,,,,,32.9998,10,9,259.9991,28.88878888888889,5.109925255677533,0.9166636573990484,0.1269227470402782,0.8045149205545523,0.7777777777777778,-0.1388858796212706,0.7129606224214822,-0.1273116383747179,-0.1080223508165438,6,0.6,8.9998,28.4999,0.0,3,0.3333333333333333,3,0.3333333333333333,0.7666441797614447
9,7,Aaron Carter,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Florida,United States,21,<25,Eliminated Week 8,5,,,,,,,,,,,,,,,,,,,,,,,,,8.5,9.0,9.0,,,,,,,,,,,,,,,,,,26.5,10,7,175.5,25.071428571428573,2.04997096378972,0.9636363636363636,0.150997150997151,0.6968739820248331,0.8571428571428572,-0.1064935064935064,0.825974025974026,-0.102621015348288,-0.0912801484230055,7,0.7,-6.4998000000000005,29.7499,0.0,2,0.2857142857142857,2,0.2857142857142857,0.5916254971483061
9,8,Aaron Carter,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,Singer/Rapper,Florida,United States,21,<25,Eliminated Week 8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.5,8.5,,,,,,,,,,,,,,25.0,10,5,131.0,26.2,1.890767040118904,0.847457627118644,0.1908396946564885,-0.6346630624175337,0.4,-0.447457627118644,0.3389830508474576,-0.379201378914105,-0.1789830508474576,8,0.8,-1.5,25.75,0.0,4,0.8,4,0.8,0.1316798910691228
9,1,Ashley Hamiliton,Edyta Sliwinska,11,7.545454545454546,0.1818181818181818,Actor/Actress,California,United States,34,25-34,Eliminated Week 1,16,6.3333,7.3333,5.3333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9999,10,16,405.9984,25.3749,5.32756730024752,0.5588222318300937,0.0467979676767199,-1.1966061882885677,0.125,-0.4338222318300937,0.0698527789787617,-0.2424295078088053,-0.0542277789787617,1,0.1,0.0,18.9999,0.0,15,0.9375,15,0.9375,0.1364905829706593
9,1,Chuck Liddell,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,California,United States,39,35-44,Eliminated Week 4,11,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10,16,405.9984,25.3749,5.32756730024752,0.6470607266491961,0.0541874056646528,-0.6334786235066803,0.4375,-0.2095607266491961,0.2830890679090233,-0.1355985160627624,-0.0916828179090233,1,0.1,0.0,22.0,0.0,10,0.625,10,0.625,0.70478514002613
9,2,Chuck Liddell,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,California,United States,39,35-44,Eliminated Week 4,11,,,,,6.0,7.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10,14,294.0,21.0,3.0884399845976502,0.7037037037037037,0.064625850340136,-0.6475761258027334,0.4285714285714286,-0.2751322751322751,0.3015873015873016,-0.1936116010190084,-0.1179138321995464,2,0.2,-3.0,20.5,0.0,9,0.6428571428571429,9,0.6428571428571429,0.6913994935855974
9,3,Chuck Liddell,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,California,United States,39,35-44,Eliminated Week 4,11,,,,,,,,,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,10,13,258.0,19.846153846153847,3.869671688187381,0.6296296296296297,0.065891472868217,-0.7355026667616427,0.3076923076923077,-0.3219373219373219,0.1937321937321937,-0.2027012767753508,-0.0990576375191759,3,0.3,-2.0,18.0,0.0,10,0.7692307692307693,10,0.7692307692307693,0.41397097687135975
9,4,Chuck Liddell,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,California,United States,39,35-44,Eliminated Week 4,11,,,,,,,,,,,,,6.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,10,11,242.0,22.0,4.58257569495584,0.6071428571428571,0.0702479338842975,-1.091089451179962,0.2727272727272727,-0.3344155844155844,0.1655844155844155,-0.2030380333951762,-0.0912042502951593,4,0.4,0.0,17.0,0.0,9,0.8181818181818182,9,0.8181818181818182,0.13861221889250008
9,1,Debi Mazar,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,New York,United States,45,45-54,Eliminated Week 3,12,8.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10,16,405.9984,25.3749,5.32756730024752,0.6470607266491961,0.0541874056646528,-0.6334786235066803,0.4375,-0.2095607266491961,0.2830890679090233,-0.1355985160627624,-0.0916828179090233,1,0.1,0.0,22.0,0.0,10,0.625,10,0.625,0.722356235637388
9,2,Debi Mazar,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Actor/Actress,New York,United States,45,45-54,Eliminated Week 3,12,,,,,7.0,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,10,14,294.0,21.0,3.0884399845976502,0.7777777777777778,0.0714285714285714,0.0,0.7857142857142857,0.0079365079365079,0.6111111111111112,0.0061728395061728,0.006235827664399,2,0.2,-1.0,21.5,0.0,4,0.2857142857142857,4,0.2857142857142857,0.8290668912599939
