season,week,celebrity_name,ballroom_partner,partner_total_seasons_rank,partner_avg_placement_rank,partner_final_rate_rank,celebrity_industry_rank,celebrity_homestate_rank,celebrity_homecountry/region_rank,celebrity_age_during_season_rank,age_group_rank,results_rank,placement_rank,week_total_judge_rank,season_total_weeks_rank,weekly_contestant_count_rank,weekly_sum_judge_rank,weekly_mean_judge_rank,weekly_std_judge_rank,judge_pct_rank,judge_share_rank,judge_zscore_rank,rank_pct_rank,popularity_deviation_rank,judge_rank_interaction_rank,judge_popularity_interaction_rank,rank_popularity_interaction_rank,cumulative_weeks_rank,relative_cumulative_weeks_rank,week_total_judge_change_rank,week_total_judge_trend_rank,survival_advantage_rank,weekly_judge_rank_rank,weekly_judge_rank_pct_rank,weekly_judge_share_rank_rank,weekly_judge_share_rank_pct_rank,composite_attractiveness_rank,elimination_week_rank,is_eliminated_this_week_rank,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,partner_total_seasons_percent,partner_avg_placement_percent,partner_final_rate_percent,celebrity_industry_percent,celebrity_homestate_percent,celebrity_homecountry/region_percent,celebrity_age_during_season_percent,age_group_percent,results_percent,placement_percent,week_total_judge_percent,season_total_weeks_percent,weekly_contestant_count_percent,weekly_sum_judge_percent,weekly_mean_judge_percent,weekly_std_judge_percent,judge_pct_percent,judge_share_percent,judge_zscore_percent,rank_pct_percent,popularity_deviation_percent,judge_rank_interaction_percent,judge_popularity_interaction_percent,rank_popularity_interaction_percent,cumulative_weeks_percent,relative_cumulative_weeks_percent,week_total_judge_change_percent,week_total_judge_trend_percent,survival_advantage_percent,weekly_judge_rank_percent,weekly_judge_rank_pct_percent,weekly_judge_share_rank_percent,weekly_judge_share_rank_pct_percent,composite_attractiveness_percent,elimination_week_percent,is_eliminated_this_week_percent,judge_percent,fan_votes_relative,combined_percent,predicted_eliminated_percent
11,3,Margaret Cho,Louis van Amstel,11,7.0,0.0909090909090909,Comedian,California,United States,41,35-44,Eliminated Week 3,10,18.0,10,10,221.0,22.1,2.64365067451978,0.6923076923076923,0.0814479638009049,-1.5508856898216206,0.0999999999999999,-0.5923076923076923,0.0692307692307692,-0.4100591715976331,-0.0592307692307692,3,0.3,0.0,18.0,0.0,10,1.0,10,1.0,0.3788214743720489,3.0,True,10,9,19,False,11,7.0,0.0909090909090909,Comedian,California,United States,41,35-44,Eliminated Week 3,10,18.0,10,10,221.0,22.1,2.64365067451978,0.6923076923076923,0.0814479638009049,-1.5508856898216206,0.0999999999999999,-0.5923076923076923,0.0692307692307692,-0.4100591715976331,-0.0592307692307692,3,0.3,0.0,18.0,0.0,10,1.0,10,1.0,0.0945183913578384,3.0,True,0.08144796380090498,0.0,0.08144796380090498,True
11,3,Rick Fox,Cheryl Burke,25,5.8,0.32,Athlete,Unknown,Canada,41,35-44,Eliminated Week 7,6,24.0,10,10,221.0,22.1,2.64365067451978,0.9230769230769232,0.1085972850678733,0.7187031245514819,0.9,-0.0230769230769231,0.8307692307692308,-0.021301775147929,-0.0207692307692307,3,0.3,3.0,22.5,0.0,2,0.2,2,0.2,0.9113949378621647,7.0,False,2,4,6,False,25,5.8,0.32,Athlete,Unknown,Canada,41,35-44,Eliminated Week 7,6,24.0,10,10,221.0,22.1,2.64365067451978,0.9230769230769232,0.1085972850678733,0.7187031245514819,0.9,-0.0230769230769231,0.8307692307692308,-0.021301775147929,-0.0207692307692307,3,0.3,3.0,22.5,0.0,2,0.2,2,0.2,0.8505406799757262,7.0,False,0.1085972850678733,0.9748810290559435,0.23810240316188266,False
11,3,The Situation,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,TV Personality,New York,United States,28,25-34,Eliminated Week 4,9,20.0,10,10,221.0,22.1,2.64365067451978,0.7692307692307693,0.090497737556561,-0.7943560850305864,0.4,-0.3692307692307692,0.3076923076923077,-0.2840236686390532,-0.1476923076923077,3,0.3,2.0,19.0,0.0,7,0.7,7,0.7,0.8403349876987016,4.0,False,7,7,14,False,18,6.722222222222222,0.2222222222222222,TV Personality,New York,United States,28,25-34,Eliminated Week 4,9,20.0,10,10,221.0,22.1,2.64365067451978,0.7692307692307693,0.090497737556561,-0.7943560850305864,0.4,-0.3692307692307692,0.3076923076923077,-0.2840236686390532,-0.1476923076923077,3,0.3,2.0,19.0,0.0,7,0.7,7,0.7,0.5290477323005272,4.0,False,0.09049773755656108,0.5603200030354059,0.16493175155497258,False
11,4,Audrina Patridge,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,California,United States,25,25-34,Eliminated Week 6,7,23.0,10,9,179.0,19.88888888888889,4.421381131627436,0.8214285714285714,0.1284916201117318,0.7036514198824481,0.7777777777777778,-0.0436507936507936,0.6388888888888888,-0.0358560090702947,-0.0339506172839505,4,0.4,-3.0,24.5,0.0,3,0.3333333333333333,3,0.3333333333333333,0.8698649779360677,6.0,False,3,4,7,False,21,7.666666666666667,0.1428571428571428,TV Personality,California,United States,25,25-34,Eliminated Week 6,7,23.0,10,9,179.0,19.88888888888889,4.421381131627436,0.8214285714285714,0.1284916201117318,0.7036514198824481,0.7777777777777778,-0.0436507936507936,0.6388888888888888,-0.0358560090702947,-0.0339506172839505,4,0.4,-3.0,24.5,0.0,3,0.3333333333333333,3,0.3333333333333333,0.7835745433625255,6.0,False,0.12849162011173185,0.8641725042809227,0.2674297969536342,False
11,4,Brandy,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Singer/Rapper,Mississippi,United States,31,25-34,Eliminated Week 9,4,24.0,10,9,179.0,19.88888888888889,4.421381131627436,0.8571428571428571,0.1340782122905028,0.9298250905589494,0.8888888888888888,0.0317460317460317,0.7619047619047619,0.0272108843537414,0.0282186948853615,4,0.4,0.0,24.0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.9120940307635624,9.0,False,2,2,4,False,17,6.0,0.2941176470588235,Singer/Rapper,Mississippi,United States,31,25-34,Eliminated Week 9,4,24.0,10,9,179.0,19.88888888888889,4.421381131627436,0.8571428571428571,0.1340782122905028,0.9298250905589494,0.8888888888888888,0.0317460317460317,0.7619047619047619,0.0272108843537414,0.0282186948853615,4,0.4,0.0,24.0,0.0,2,0.2222222222222222,2,0.2222222222222222,0.8265831658118166,9.0,False,0.1340782122905028,0.9200392993433143,0.2819984275720888,False
11,4,Bristol Palin,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Alaska,United States,19,<25,3rd Place,3,16.0,10,9,179.0,19.88888888888889,4.421381131627436,0.5714285714285714,0.0893854748603352,-0.8795642748530603,0.2222222222222222,-0.3492063492063492,0.1269841269841269,-0.1995464852607709,-0.0776014109347442,4,0.4,-3.0,17.5,0.0,8,0.8888888888888888,8,0.8888888888888888,0.1998102658393189,,False,8,8,16,False,21,5.190476190476191,0.4761904761904761,TV Personality,Alaska,United States,19,<25,3rd Place,3,16.0,10,9,179.0,19.88888888888889,4.421381131627436,0.5714285714285714,0.0893854748603352,-0.8795642748530603,0.2222222222222222,-0.3492063492063492,0.1269841269841269,-0.1995464852607709,-0.0776014109347442,4,0.4,-3.0,17.5,0.0,8,0.8888888888888888,8,0.8888888888888888,0.6644689075026352,,False,0.0893854748603352,0.7094581756086723,0.20344930468175712,False
11,4,Florence Henderson,Corky Ballas,2,7.5,0.0,Actor/Actress,Indiana,United States,76,65+,Eliminated Week 5,8,17.5,10,9,179.0,19.88888888888889,4.421381131627436,0.625,0.0977653631284916,-0.5403037688383086,0.4444444444444444,-0.1805555555555555,0.2777777777777778,-0.1128472222222222,-0.0802469135802469,4,0.4,-2.5,18.75,0.0,6,0.6666666666666666,6,0.6666666666666666,0.2048075077717449,5.0,False,6,6,12,False,2,7.5,0.0,Actor/Actress,Indiana,United States,76,65+,Eliminated Week 5,8,17.5,10,9,179.0,19.88888888888889,4.421381131627436,0.625,0.0977653631284916,-0.5403037688383086,0.4444444444444444,-0.1805555555555555,0.2777777777777778,-0.1128472222222222,-0.0802469135802469,4,0.4,-2.5,18.75,0.0,6,0.6666666666666666,6,0.6666666666666666,0.5526537378279532,5.0,False,0.09776536312849161,0.5642139242623943,0.18847740684372327,False
11,4,Jennifer Grey,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,New York,United States,50,45-54,1st Place,1,28.0,10,9,179.0,19.88888888888889,4.421381131627436,1.0,0.1564245810055866,1.834519773264954,1.0,0.0,1.0,0.0,0.0,4,0.4,4.0,26.0,0.0,1,0.1111111111111111,1,0.1111111111111111,0.9450114930775856,,False,1,1,2,False,17,2.9411764705882355,0.5294117647058824,Actor/Actress,New York,United States,50,45-54,1st Place,1,28.0,10,9,179.0,19.88888888888889,4.421381131627436,1.0,0.1564245810055866,1.834519773264954,1.0,0.0,1.0,0.0,0.0,4,0.4,4.0,26.0,0.0,1,0.1111111111111111,1,0.1111111111111111,0.8881402961516458,,False,0.1564245810055866,1.0,0.3172005558874914,False
11,4,Kurt Warner,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Iowa,United States,39,35-44,Eliminated Week 8,5,17.0,10,9,179.0,19.88888888888889,4.421381131627436,0.6071428571428571,0.0949720670391061,-0.6533906041765591,0.3333333333333333,-0.2738095238095237,0.2023809523809523,-0.1662414965986394,-0.0912698412698412,4,0.4,-6.0,20.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.2010842959455252,8.0,False,7,7,14,False,11,8.181818181818182,0.1818181818181818,Athlete,Iowa,United States,39,35-44,Eliminated Week 8,5,17.0,10,9,179.0,19.88888888888889,4.421381131627436,0.6071428571428571,0.0949720670391061,-0.6533906041765591,0.3333333333333333,-0.2738095238095237,0.2023809523809523,-0.1662414965986394,-0.0912698412698412,4,0.4,-6.0,20.0,0.0,7,0.7777777777777778,7,0.7777777777777778,0.5523003817934172,8.0,False,0.09497206703910614,0.563754926321022,0.18561031491284485,False
11,4,Kyle Massey,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,Actor/Actress,Georgia,United States,19,<25,2nd Place,2,20.0,10,9,179.0,19.88888888888889,4.421381131627436,0.7142857142857143,0.1117318435754189,0.0251304078529444,0.6666666666666667,-0.0476190476190475,0.4761904761904763,-0.0340136054421768,-0.0317460317460317,4,0.4,-3.0,21.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.8877687710335411,,False,4,3,7,False,6,6.166666666666667,0.3333333333333333,Actor/Actress,Georgia,United States,19,<25,2nd Place,2,20.0,10,9,179.0,19.88888888888889,4.421381131627436,0.7142857142857143,0.1117318435754189,0.0251304078529444,0.6666666666666667,-0.0476190476190475,0.4761904761904763,-0.0340136054421768,-0.0317460317460317,4,0.4,-3.0,21.5,0.0,4,0.4444444444444444,4,0.4444444444444444,0.7604743673628229,,False,0.11173184357541899,0.8341661305589521,0.2458457164295008,False
11,4,Rick Fox,Cheryl Burke,25,5.8,0.32,Athlete,Unknown,Canada,41,35-44,Eliminated Week 7,6,19.5,10,9,179.0,19.88888888888889,4.421381131627436,0.6964285714285714,0.1089385474860335,-0.0879564274853061,0.5555555555555556,-0.1408730158730158,0.3869047619047619,-0.0981079931972788,-0.0782627865961199,4,0.4,-4.5,21.75,0.0,5,0.5555555555555556,5,0.5555555555555556,0.4303759919720445,7.0,False,5,5,10,False,25,5.8,0.32,Athlete,Unknown,Canada,41,35-44,Eliminated Week 7,6,19.5,10,9,179.0,19.88888888888889,4.421381131627436,0.6964285714285714,0.1089385474860335,-0.0879564274853061,0.5555555555555556,-0.1408730158730158,0.3869047619047619,-0.0981079931972788,-0.0782627865961199,4,0.4,-4.5,21.75,0.0,5,0.5555555555555556,5,0.5555555555555556,0.7064804661628385,7.0,False,0.10893854748603352,0.764029817392561,0.23177618621616625,False
11,4,The Situation,Karina Smirnoff,18,6.722222222222222,0.2222222222222222,TV Personality,New York,United States,28,25-34,Eliminated Week 4,9,14.0,10,9,179.0,19.88888888888889,4.421381131627436,0.5,0.0782122905027933,-1.331911616206063,0.1111111111111111,-0.3888888888888888,0.0555555555555555,-0.1944444444444444,-0.0432098765432098,4,0.4,-6.0,17.0,0.0,9,1.0,9,1.0,0.0583790042540207,4.0,True,9,9,18,True,18,6.722222222222222,0.2222222222222222,TV Personality,New York,United States,28,25-34,Eliminated Week 4,9,14.0,10,9,179.0,19.88888888888889,4.421381131627436,0.5,0.0782122905027933,-1.331911616206063,0.1111111111111111,-0.3888888888888888,0.0555555555555555,-0.1944444444444444,-0.0432098765432098,4,0.4,-6.0,17.0,0.0,9,1.0,9,1.0,0.1182979881892988,4.0,True,0.0782122905027933,0.0,0.0782122905027933,True
11,5,Audrina Patridge,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,California,United States,25,25-34,Eliminated Week 6,7,23.0,10,8,182.0,22.75,2.91547594742265,0.8518518518518519,0.1263736263736263,0.0857492925712544,0.5,-0.3518518518518518,0.4259259259259259,-0.2997256515775034,-0.1759259259259259,5,0.5,0.0,23.0,0.0,5,0.625,5,0.625,0.8432292154234736,6.0,False,5,5,10,False,21,7.666666666666667,0.1428571428571428,TV Personality,California,United States,25,25-34,Eliminated Week 6,7,23.0,10,8,182.0,22.75,2.91547594742265,0.8518518518518519,0.1263736263736263,0.0857492925712544,0.5,-0.3518518518518518,0.4259259259259259,-0.2997256515775034,-0.1759259259259259,5,0.5,0.0,23.0,0.0,5,0.625,5,0.625,0.6608205823694497,6.0,False,0.12637362637362637,0.7587518444164754,0.25865203057205627,False
11,5,Brandy,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Singer/Rapper,Mississippi,United States,31,25-34,Eliminated Week 9,4,27.0,10,8,182.0,22.75,2.91547594742265,1.0,0.1483516483516483,1.4577379737113252,1.0,0.0,1.0,0.0,0.0,5,0.5,3.0,25.5,0.0,1,0.125,1,0.125,0.9323971251497783,9.0,False,1,1,2,False,17,6.0,0.2941176470588235,Singer/Rapper,Mississippi,United States,31,25-34,Eliminated Week 9,4,27.0,10,8,182.0,22.75,2.91547594742265,1.0,0.1483516483516483,1.4577379737113252,1.0,0.0,1.0,0.0,0.0,5,0.5,3.0,25.5,0.0,1,0.125,1,0.125,0.8388837999015396,9.0,False,0.14835164835164835,1.0,0.32268849533507776,False
11,5,Bristol Palin,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Alaska,United States,19,<25,3rd Place,3,18.0,10,8,182.0,22.75,2.91547594742265,0.6666666666666666,0.0989010989010989,-1.6292365588538342,0.125,-0.5416666666666666,0.0833333333333333,-0.361111111111111,-0.0677083333333333,5,0.5,2.0,17.0,0.0,8,1.0,8,1.0,0.7200355329021,,False,8,6,14,False,21,5.190476190476191,0.4761904761904761,TV Personality,Alaska,United States,19,<25,3rd Place,3,18.0,10,8,182.0,22.75,2.91547594742265,0.6666666666666666,0.0989010989010989,-1.6292365588538342,0.125,-0.5416666666666666,0.0833333333333333,-0.361111111111111,-0.0677083333333333,5,0.5,2.0,17.0,0.0,8,1.0,8,1.0,0.546313566684838,,False,0.0989010989010989,0.6036125252569308,0.20413300335409784,False
11,5,Florence Henderson,Corky Ballas,2,7.5,0.0,Actor/Actress,Indiana,United States,76,65+,Eliminated Week 5,8,21.0,10,8,182.0,22.75,2.91547594742265,0.7777777777777778,0.1153846153846153,-0.600245047998781,0.375,-0.4027777777777778,0.2916666666666667,-0.3132716049382716,-0.1510416666666666,5,0.5,3.5,19.25,0.0,6,0.75,6,0.75,0.6015265973139119,5.0,True,6,7,13,False,2,7.5,0.0,Actor/Actress,Indiana,United States,76,65+,Eliminated Week 5,8,21.0,10,8,182.0,22.75,2.91547594742265,0.7777777777777778,0.1153846153846153,-0.600245047998781,0.375,-0.4027777777777778,0.2916666666666667,-0.3132716049382716,-0.1510416666666666,5,0.5,3.5,19.25,0.0,6,0.75,6,0.75,0.1007922812269397,5.0,True,0.11538461538461539,0.0,0.11538461538461539,True
11,5,Jennifer Grey,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,New York,United States,50,45-54,1st Place,1,25.0,10,8,182.0,22.75,2.91547594742265,0.925925925925926,0.1373626373626373,0.7717436331412898,0.875,-0.0509259259259259,0.8101851851851852,-0.047153635116598,-0.0445601851851851,5,0.5,-3.0,26.5,0.0,2,0.25,2,0.25,0.9135279420608626,,False,2,2,4,False,17,2.9411764705882355,0.5294117647058824,Actor/Actress,New York,United States,50,45-54,1st Place,1,25.0,10,8,182.0,22.75,2.91547594742265,0.925925925925926,0.1373626373626373,0.7717436331412898,0.875,-0.0509259259259259,0.8101851851851852,-0.047153635116598,-0.0445601851851851,5,0.5,-3.0,26.5,0.0,2,0.25,2,0.25,0.8223990313805456,,False,0.13736263736263737,0.9776656849402687,0.3078057902790187,False
11,5,Kurt Warner,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Iowa,United States,39,35-44,Eliminated Week 8,5,24.0,10,8,182.0,22.75,2.91547594742265,0.8888888888888888,0.1318681318681318,0.4287464628562721,0.75,-0.1388888888888888,0.6666666666666666,-0.1234567901234567,-0.1041666666666666,5,0.5,7.0,20.5,0.0,3,0.375,3,0.375,0.8941765311863756,8.0,False,3,3,6,False,11,8.181818181818182,0.1818181818181818,Athlete,Iowa,United States,39,35-44,Eliminated Week 8,5,24.0,10,8,182.0,22.75,2.91547594742265,0.8888888888888888,0.1318681318681318,0.4287464628562721,0.75,-0.1388888888888888,0.6666666666666666,-0.1234567901234567,-0.1041666666666666,5,0.5,7.0,20.5,0.0,3,0.375,3,0.375,0.7361301334176146,8.0,False,0.13186813186813187,0.8607846535502249,0.2819346142998017,False
11,5,Kyle Massey,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,Actor/Actress,Georgia,United States,19,<25,2nd Place,2,20.0,10,8,182.0,22.75,2.91547594742265,0.7407407407407407,0.1098901098901098,-0.9432422182837988,0.25,-0.4907407407407407,0.1851851851851851,-0.3635116598079561,-0.1226851851851851,5,0.5,0.0,20.0,0.0,7,0.875,7,0.875,0.5158167520177863,,False,7,8,15,True,6,6.166666666666667,0.3333333333333333,Actor/Actress,Georgia,United States,19,<25,2nd Place,2,20.0,10,8,182.0,22.75,2.91547594742265,0.7407407407407407,0.1098901098901098,-0.9432422182837988,0.25,-0.4907407407407407,0.1851851851851851,-0.3635116598079561,-0.1226851851851851,5,0.5,0.0,20.0,0.0,7,0.875,7,0.875,0.5695041750857857,,False,0.10989010989010989,0.6350322175500915,0.22059962443068806,False
11,5,Rick Fox,Cheryl Burke,25,5.8,0.32,Athlete,Unknown,Canada,41,35-44,Eliminated Week 7,6,24.0,10,8,182.0,22.75,2.91547594742265,0.8888888888888888,0.1318681318681318,0.4287464628562721,0.75,-0.1388888888888888,0.6666666666666666,-0.1234567901234567,-0.1041666666666666,5,0.5,4.5,21.75,0.0,3,0.375,3,0.375,0.8844904244550004,7.0,False,3,4,7,False,25,5.8,0.32,Athlete,Unknown,Canada,41,35-44,Eliminated Week 7,6,24.0,10,8,182.0,22.75,2.91547594742265,0.8888888888888888,0.1318681318681318,0.4287464628562721,0.75,-0.1388888888888888,0.6666666666666666,-0.1234567901234567,-0.1041666666666666,5,0.5,4.5,21.75,0.0,3,0.375,3,0.375,0.765203912454814,7.0,False,0.13186813186813187,0.9001751333235295,0.28880182634464424,False
11,6,Audrina Patridge,Tony Dovolani,21,7.666666666666667,0.1428571428571428,TV Personality,California,United States,25,25-34,Eliminated Week 6,7,31.9998,10,7,206.9993,29.571328571428573,4.237021079215241,0.8888858024605625,0.1545889285615941,0.5731553804356376,0.8571428571428572,-0.0317429453177052,0.7619021163947679,-0.0282158534211902,-0.0272082388437473,6,0.6,8.9998,27.4999,0.0,2,0.2857142857142857,2,0.2857142857142857,0.8886562772765848,6.0,True,2,3,5,False,21,7.666666666666667,0.1428571428571428,TV Personality,California,United States,25,25-34,Eliminated Week 6,7,31.9998,10,7,206.9993,29.571328571428573,4.237021079215241,0.8888858024605625,0.1545889285615941,0.5731553804356376,0.8571428571428572,-0.0317429453177052,0.7619021163947679,-0.0282158534211902,-0.0272082388437473,6,0.6,8.9998,27.4999,0.0,2,0.2857142857142857,2,0.2857142857142857,0.2812363184138065,6.0,True,0.1545889285615942,0.0,0.1545889285615942,True
11,6,Brandy,Maksim Chmerkoskiy,17,6.0,0.2941176470588235,Singer/Rapper,Mississippi,United States,31,25-34,Eliminated Week 9,4,35.9999,10,7,206.9993,29.571328571428573,4.237021079215241,1.0,0.1739131484985698,1.5172384815612223,1.0,0.0,1.0,0.0,0.0,6,0.6,8.999899999999997,31.49995,0.0,1,0.1428571428571428,1,0.1428571428571428,0.9254512259952056,9.0,False,1,1,2,False,17,6.0,0.2941176470588235,Singer/Rapper,Mississippi,United States,31,25-34,Eliminated Week 9,4,35.9999,10,7,206.9993,29.571328571428573,4.237021079215241,1.0,0.1739131484985698,1.5172384815612223,1.0,0.0,1.0,0.0,0.0,6,0.6,8.999899999999997,31.49995,0.0,1,0.1428571428571428,1,0.1428571428571428,0.8174819751912488,9.0,False,0.17391314849856981,1.0,0.42628225975446626,False
11,6,Bristol Palin,Mark Ballas,21,5.190476190476191,0.4761904761904761,TV Personality,Alaska,United States,19,<25,3rd Place,3,27.9998,10,7,206.9993,29.571328571428573,4.237021079215241,0.7777743827066187,0.1352651917180396,-0.3709041192024569,0.2857142857142857,-0.492060096992333,0.222221252201891,-0.3827117381927707,-0.1405885991406665,6,0.6,9.9998,22.9999,0.0,6,0.8571428571428571,6,0.8571428571428571,0.7342812607588347,,False,6,5,11,False,21,5.190476190476191,0.4761904761904761,TV Personality,Alaska,United States,19,<25,3rd Place,3,27.9998,10,7,206.9993,29.571328571428573,4.237021079215241,0.7777743827066187,0.1352651917180396,-0.3709041192024569,0.2857142857142857,-0.492060096992333,0.222221252201891,-0.3827117381927707,-0.1405885991406665,6,0.6,9.9998,22.9999,0.0,6,0.8571428571428571,6,0.8571428571428571,0.5908427630333921,,False,0.13526519171803963,0.5773593514587315,0.2809728581209605,False
11,6,Jennifer Grey,Derek Hough,17,2.9411764705882355,0.5294117647058824,Actor/Actress,New York,United States,50,45-54,1st Place,1,29.0,10,7,206.9993,29.571328571428573,4.237021079215241,0.8055577932160923,0.1400970921157704,-0.1348420413179515,0.4285714285714286,-0.3769863646446637,0.3452390542354682,-0.3036843039757124,-0.161565584847713,6,0.6,4.0,27.0,0.0,5,0.7142857142857143,5,0.7142857142857143,0.6774691410746012,,False,5,6,11,False,17,2.9411764705882355,0.5294117647058824,Actor/Actress,New York,United States,50,45-54,1st Place,1,29.0,10,7,206.9993,29.571328571428573,4.237021079215241,0.8055577932160923,0.1400970921157704,-0.1348420413179515,0.4285714285714286,-0.3769863646446637,0.3452390542354682,-0.3036843039757124,-0.161565584847713,6,0.6,4.0,27.0,0.0,5,0.7142857142857143,5,0.7142857142857143,0.5058747817627922,,False,0.14009709211577046,0.41890961821294026,0.2458169401607171,False
11,6,Kurt Warner,Anna Trebunskaya,11,8.181818181818182,0.1818181818181818,Athlete,Iowa,United States,39,35-44,Eliminated Week 8,5,21.9999,10,7,206.9993,29.571328571428573,4.237021079215241,0.6111100308611969,0.1062800695461289,-1.786969767172108,0.1428571428571429,-0.4682528880040539,0.087301432980171,-0.286154036839002,-0.0668932697148648,6,0.6,-2.0001,22.99995,0.0,7,1.0,7,1.0,0.0492109796685359,8.0,False,7,7,14,True,11,8.181818181818182,0.1818181818181818,Athlete,Iowa,United States,39,35-44,Eliminated Week 8,5,21.9999,10,7,206.9993,29.571328571428573,4.237021079215241,0.6111100308611969,0.1062800695461289,-1.786969767172108,0.1428571428571429,-0.4682528880040539,0.087301432980171,-0.286154036839002,-0.0668932697148648,6,0.6,-2.0001,22.99995,0.0,7,1.0,7,1.0,0.4955787218375989,8.0,False,0.10628006954612891,0.3997093509565725,0.20715436320771033,False
11,6,Kyle Massey,Lacey Schwimmer,6,6.166666666666667,0.3333333333333333,Actor/Actress,Georgia,United States,19,<25,2nd Place,2,29.9999,10,7,206.9993,29.571328571428573,4.237021079215241,0.8333328703690843,0.1449275432332379,0.1011492321040803,0.5714285714285714,-0.2619042989405129,0.4761902116394767,-0.2182534611981003,-0.1496595993945788,6,0.6,9.999899999999997,24.99995,0.0,4,0.5714285714285714,4,0.5714285714285714,0.891474361401978,,False,4,2,6,False,6,6.166666666666667,0.3333333333333333,Actor/Actress,Georgia,United States,19,<25,2nd Place,2,29.9999,10,7,206.9993,29.571328571428573,4.237021079215241,0.8333328703690843,0.1449275432332379,0.1011492321040803,0.5714285714285714,-0.2619042989405129,0.4761902116394767,-0.2182534611981003,-0.1496595993945788,6,0.6,9.999899999999997,24.99995,0.0,4,0.5714285714285714,4,0.5714285714285714,0.6954751105918748,,False,0.144927543233238,0.7724795286313892,0.3398775153373156,False
11,6,Rick Fox,Cheryl Burke,25,5.8,0.32,Athlete,Unknown,Canada,41,35-44,Eliminated Week 7,6,30.0,10,7,206.9993,29.571328571428573,4.237021079215241,0.8333356481545783,0.144928026326659,0.1011728335915721,0.7142857142857143,-0.1190499338688639,0.5952397486818416,-0.0992085538033694,-0.0850356670491885,6,0.6,6.0,27.0,0.0,3,0.4285714285714285,3,0.4285714285714285,0.8294413956111127,7.0,False,3,4,7,False,25,5.8,0.32,Athlete,Unknown,Canada,41,35-44,Eliminated Week 7,6,30.0,10,7,206.9993,29.571328571428573,4.237021079215241,0.8333356481545783,0.144928026326659,0.1011728335915721,0.7142857142857143,-0.1190499338688639,0.5952397486818416,-0.0992085538033694,-0.0850356670491885,6,0.6,6.0,27.0,0.0,3,0.4285714285714285,3,0.4285714285714285,0.7070111928575471,7.0,False,0.1449280263266591,0.7939922105895018,0.3453071348572363,False
