season,week,celebrity_name,ballroom_partner,results,elimination_week,week_total_judge,composite_attractiveness,judge_rank,fan_rank,rank_sum,predicted_eliminated_rank,is_eliminated_this_week,judge_percent,fan_percent,combined_percent,predicted_eliminated_percent
11,5,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,8.0,24.0,0.8941765311863756,3,3,6,False,False,0.13186813186813187,0.15006648243166987,0.2819346142998017,False
11,5,Kyle Massey,Lacey Schwimmer,2nd Place,,20.0,0.5158167520177863,7,8,15,True,False,0.10989010989010989,0.11070951454057817,0.22059962443068806,False
11,5,Rick Fox,Cheryl Burke,Eliminated Week 7,7.0,24.0,0.8844904244550004,3,4,7,False,False,0.13186813186813187,0.15693369447651234,0.28880182634464424,False
11,6,Audrina Patridge,Tony Dovolani,Eliminated Week 6,6.0,31.9998,0.8886562772765848,2,3,5,False,True,0.1545889285615942,0.0,0.1545889285615942,True
11,6,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,9.0,35.9999,0.9254512259952056,1,1,2,False,False,0.17391314849856981,0.25236911125589645,0.42628225975446626,False
11,6,Bristol Palin,Mark Ballas,3rd Place,,27.9998,0.7342812607588347,6,5,11,False,False,0.13526519171803963,0.14570766640292085,0.2809728581209605,False
11,6,Jennifer Grey,Derek Hough,1st Place,,29.0,0.6774691410746012,5,6,11,False,False,0.14009709211577046,0.10571984804494663,0.2458169401607171,False
11,6,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,8.0,21.9999,0.0492109796685359,7,7,14,True,False,0.10628006954612891,0.10087429366158142,0.20715436320771033,False
11,6,Kyle Massey,Lacey Schwimmer,2nd Place,,29.9999,0.891474361401978,4,2,6,False,False,0.144927543233238,0.19494997210407755,0.3398775153373156,False
11,6,Rick Fox,Cheryl Burke,Eliminated Week 7,7.0,30.0,0.8294413956111127,3,4,7,False,False,0.1449280263266591,0.20037910853057717,0.3453071348572363,False
11,7,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,9.0,36.5,0.9142160056335992,1,2,3,False,False,0.1750599520383693,0.23506368520985269,0.410123637248222,False
11,7,Bristol Palin,Mark Ballas,3rd Place,,32.5,0.7282450399230982,6,6,12,True,False,0.15587529976019185,0.07851526184427751,0.23439056160446936,False
11,7,Jennifer Grey,Derek Hough,1st Place,,36.5,0.942356869414968,1,1,2,False,False,0.1750599520383693,0.29420491282276595,0.4692648648611353,False
11,7,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,8.0,35.0,0.8518315422335418,3,3,6,False,False,0.16786570743405277,0.21362020232317033,0.3814859097572231,False
11,7,Kyle Massey,Lacey Schwimmer,2nd Place,,33.5,0.7980491488005887,5,5,10,False,False,0.1606714628297362,0.17859593779993346,0.33926740062966965,False
11,7,Rick Fox,Cheryl Burke,Eliminated Week 7,7.0,34.5,0.8129286864716557,4,4,8,False,True,0.16546762589928057,0.0,0.16546762589928057,True
11,8,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,9.0,28.5,0.903065131807562,1,2,3,False,False,0.21509433962264152,0.26876467349425065,0.48385901311689217,False
11,8,Bristol Palin,Mark Ballas,3rd Place,,23.5,0.04798799272424,5,5,10,True,False,0.17735849056603772,0.20448848817566662,0.38184697874170437,False
11,8,Jennifer Grey,Derek Hough,1st Place,,28.5,0.9035411735488283,1,1,2,False,False,0.21509433962264152,0.3022763784036515,0.517370718026293,False
11,8,Kurt Warner,Anna Trebunskaya,Eliminated Week 8,8.0,24.0,0.1773084848990415,4,4,8,False,True,0.1811320754716981,0.0,0.1811320754716981,True
11,8,Kyle Massey,Lacey Schwimmer,2nd Place,,28.0,0.8459391631405986,3,3,6,False,False,0.21132075471698114,0.2244704599264314,0.43579121464341253,False
11,9,Brandy,Maksim Chmerkoskiy,Eliminated Week 9,9.0,28.5,0.8464675285411565,3,3,6,False,True,0.25,0.0,0.25,True
11,9,Bristol Palin,Mark Ballas,3rd Place,,26.5,0.8297435789182045,4,4,8,True,False,0.2324561403508772,0.25157619651705504,0.48403233686793223,False
11,9,Jennifer Grey,Derek Hough,1st Place,,30.0,0.9277956942256615,1,1,2,False,False,0.2631578947368421,0.42074888699609925,0.6839067817329414,False
11,9,Kyle Massey,Lacey Schwimmer,2nd Place,,29.0,0.8932659004774107,2,2,4,False,False,0.2543859649122807,0.32767491648684566,0.5820608813991264,False
12,2,Chelsea Kane,Mark Ballas,3rd Place,,18.0,0.7799824255021593,7,9,16,False,False,0.08333333333333333,0.0982692751075313,0.18160260844086462,False
12,2,Chris Jericho,Cheryl Burke,Eliminated Week 6,6.0,23.0,0.9328086019513324,1,3,4,False,False,0.10648148148148148,0.12751991584467734,0.23400139732615882,False
12,2,Hines Ward,Kym Johnson,1st Place,,23.0,0.9389870683368982,1,1,2,False,False,0.10648148148148148,0.1253582490092475,0.23183973049072898,False
12,2,Kendra Wilkinson,Louis van Amstel,Eliminated Week 7,7.0,19.0,0.8655064909615875,6,6,12,False,False,0.08796296296296297,0.09609406633580748,0.18405702929877044,False
12,2,Kirstie Alley,Maksim Chmerkoskiy,2nd Place,,20.0,0.8718652719936172,5,5,10,False,False,0.09259259259259259,0.10137305956051346,0.19396565215310604,False
12,2,Mike Catherwood,Lacey Schwimmer,Eliminated Week 2,2.0,17.0,0.6595149669903103,9,11,20,True,True,0.0787037037037037,0.0,0.0787037037037037,True
12,2,Petra Nemcova,Dmitry Chaplin,Eliminated Week 5,5.0,18.0,0.8568632464837237,7,7,14,False,False,0.08333333333333333,0.08420349878799291,0.16753683212132625,False
12,2,Ralph Macchio,Karina Smirnoff,Eliminated Week 9,9.0,21.0,0.8823598933775855,4,4,8,False,False,0.09722222222222222,0.10663671074128014,0.20385893296350238,False
12,2,Romeo,Chelsie Hightower,Eliminated Week 8,8.0,23.0,0.9372699882783182,1,2,3,False,False,0.10648148148148148,0.1219142197370114,0.2283957012184929,False
12,2,Sugar Ray Leonard,Anna Trebunskaya,Eliminated Week 4,4.0,17.0,0.8023057231563685,9,8,17,False,False,0.0787037037037037,0.05813137632841463,0.13683508003211833,False
12,2,Wendy Williams,Tony Dovolani,Eliminated Week 3,3.0,17.0,0.6829966648141131,9,10,19,False,False,0.0787037037037037,0.0804996285475239,0.15920333225122762,False
12,3,Chelsea Kane,Mark Ballas,3rd Place,,23.0,0.8965691765415479,3,4,7,False,False,0.10747663551401869,0.13163487049317635,0.23911150600719505,False
12,3,Chris Jericho,Cheryl Burke,Eliminated Week 6,6.0,21.0,0.8364379552157393,5,7,12,False,False,0.09813084112149532,0.11278779203908836,0.21091863316058368,False
12,3,Hines Ward,Kym Johnson,1st Place,,25.0,0.9351676466398948,1,2,3,False,False,0.11682242990654206,0.13923837461057556,0.2560608045171176,False
12,3,Kendra Wilkinson,Louis van Amstel,Eliminated Week 7,7.0,23.0,0.9054159339466796,3,3,6,False,False,0.10747663551401869,0.1235381604517848,0.2310147959658035,False
12,3,Kirstie Alley,Maksim Chmerkoskiy,2nd Place,,21.0,0.8663764599060031,5,5,10,False,False,0.09813084112149532,0.11121693689005627,0.20934777801155158,False
12,3,Petra Nemcova,Dmitry Chaplin,Eliminated Week 5,5.0,25.0,0.9535674028674358,1,1,2,False,False,0.11682242990654206,0.13801925099769963,0.2548416809042417,False
12,3,Ralph Macchio,Karina Smirnoff,Eliminated Week 9,9.0,21.0,0.856131351841295,5,6,11,False,False,0.09813084112149532,0.10501010797078363,0.20314094909227895,False
12,3,Romeo,Chelsie Hightower,Eliminated Week 8,8.0,20.0,0.7463032727947558,8,9,17,False,False,0.09345794392523364,0.07666571752674517,0.17012366145197882,False
12,3,Sugar Ray Leonard,Anna Trebunskaya,Eliminated Week 4,4.0,20.0,0.8003560787451545,8,8,16,False,False,0.09345794392523364,0.061888789020090346,0.15534673294532397,False
12,3,Wendy Williams,Tony Dovolani,Eliminated Week 3,3.0,15.0,0.1120432847615163,10,10,20,True,True,0.07009345794392523,0.0,0.07009345794392523,True
12,4,Chelsea Kane,Mark Ballas,3rd Place,,26.0,0.93938086558219,1,1,2,False,False,0.1262135922330097,0.16158517548498627,0.28779876771799595,False
12,4,Chris Jericho,Cheryl Burke,Eliminated Week 6,6.0,23.0,0.8687174135965829,4,6,10,False,False,0.11165048543689321,0.12229520379987584,0.23394568923676906,False
12,4,Hines Ward,Kym Johnson,1st Place,,25.0,0.9119157412519592,2,2,4,False,False,0.12135922330097088,0.14660732125072748,0.2679665445516983,False
12,4,Kendra Wilkinson,Louis van Amstel,Eliminated Week 7,7.0,18.0,0.3581424953511949,9,9,18,True,False,0.08737864077669903,0.07633987526302582,0.16371851603972487,False
12,4,Kirstie Alley,Maksim Chmerkoskiy,2nd Place,,22.0,0.7958317594519579,7,8,15,False,False,0.10679611650485436,0.10362506039410692,0.21042117689896128,False
12,4,Petra Nemcova,Dmitry Chaplin,Eliminated Week 5,5.0,23.0,0.8893670293006284,4,4,8,False,False,0.11165048543689321,0.12782590002452335,0.23947638546141656,False
12,4,Ralph Macchio,Karina Smirnoff,Eliminated Week 9,9.0,25.0,0.9104339667467448,2,3,5,False,False,0.12135922330097088,0.14433450349357974,0.2656937267945506,False
12,4,Romeo,Chelsie Hightower,Eliminated Week 8,8.0,23.0,0.8854334569995839,4,5,9,False,False,0.11165048543689321,0.11738696028917461,0.22903744572606782,False
12,4,Sugar Ray Leonard,Anna Trebunskaya,Eliminated Week 4,4.0,21.0,0.8030356191127085,8,7,15,False,True,0.10194174757281553,0.0,0.10194174757281553,True
12,5,Chelsea Kane,Mark Ballas,3rd Place,,26.0,0.8712570115239995,2,4,6,False,False,0.13402061855670103,0.16867089007639743,0.30269150863309846,False
12,5,Chris Jericho,Cheryl Burke,Eliminated Week 6,6.0,26.0,0.9022424204395112,2,2,4,False,False,0.13402061855670103,0.17121172375675517,0.3052323423134562,False
12,5,Hines Ward,Kym Johnson,1st Place,,27.0,0.9309430059922752,1,1,2,False,False,0.13917525773195877,0.18011569811030484,0.31929095584226364,False
12,5,Kendra Wilkinson,Louis van Amstel,Eliminated Week 7,7.0,22.0,0.8384442274634538,6,6,12,False,False,0.1134020618556701,0.07997454116101028,0.1933766030166804,False
12,5,Kirstie Alley,Maksim Chmerkoskiy,2nd Place,,23.0,0.8479282793080863,5,5,10,False,False,0.11855670103092783,0.13510105113531895,0.25365775216624675,False
12,5,Petra Nemcova,Dmitry Chaplin,Eliminated Week 5,5.0,22.0,0.8368199441793148,6,7,13,False,True,0.1134020618556701,0.0,0.1134020618556701,True
12,5,Ralph Macchio,Karina Smirnoff,Eliminated Week 9,9.0,22.0,0.8141799136200017,6,8,14,True,False,0.1134020618556701,0.12309917422264233,0.23650123607831242,False
12,5,Romeo,Chelsie Hightower,Eliminated Week 8,8.0,26.0,0.8941007829961413,2,3,5,False,False,0.13402061855670103,0.14182692153757095,0.275847540094272,False
12,6,Chelsea Kane,Mark Ballas,3rd Place,,28.0,0.9299525091008668,1,1,2,False,False,0.15555555555555556,0.21751857320987655,0.3730741287654321,False
12,6,Chris Jericho,Cheryl Burke,Eliminated Week 6,6.0,22.0,0.0625242596831385,7,7,14,True,True,0.12222222222222222,0.0,0.12222222222222222,True
12,6,Hines Ward,Kym Johnson,1st Place,,27.0,0.8821784559597962,3,3,6,False,False,0.15,0.1776947274383593,0.32769472743835926,False
12,6,Kendra Wilkinson,Louis van Amstel,Eliminated Week 7,7.0,25.0,0.8387975247052963,5,5,10,False,False,0.1388888888888889,0.12858692168078098,0.26747581056966985,False
12,6,Kirstie Alley,Maksim Chmerkoskiy,2nd Place,,26.0,0.8651528900573497,4,4,8,False,False,0.14444444444444443,0.16548895707710334,0.3099334015215478,False
12,6,Ralph Macchio,Karina Smirnoff,Eliminated Week 9,9.0,24.0,0.7044668961700546,6,6,12,False,False,0.13333333333333333,0.10419716728980793,0.23753050062314127,False
12,6,Romeo,Chelsie Hightower,Eliminated Week 8,8.0,28.0,0.9234674517592144,1,2,3,False,False,0.15555555555555556,0.20651365330407204,0.36206920885962757,False
12,7,Chelsea Kane,Mark Ballas,3rd Place,,32.0,0.5835332763847834,3,5,8,False,False,0.16976127320954906,0.3126326044056332,0.48239387761518226,False
12,7,Hines Ward,Kym Johnson,1st Place,,33.0,0.9207345882367076,1,1,2,False,False,0.17506631299734748,0.28151581436373246,0.45658212736107995,False
12,7,Kendra Wilkinson,Louis van Amstel,Eliminated Week 7,7.0,30.5,0.8454928696746183,4,3,7,False,True,0.16180371352785147,0.0,0.16180371352785147,True
12,7,Kirstie Alley,Maksim Chmerkoskiy,2nd Place,,30.0,0.7364782722371033,5,4,9,False,False,0.15915119363395225,0.04224738469845289,0.20139857833240515,False
12,7,Ralph Macchio,Karina Smirnoff,Eliminated Week 9,9.0,33.0,0.900874764559186,1,2,3,False,False,0.17506631299734748,0.3189417511435438,0.49400806414089127,False
12,7,Romeo,Chelsie Hightower,Eliminated Week 8,8.0,30.0,0.5474184571406275,5,6,11,True,False,0.15915119363395225,0.044662445388637714,0.20381363902258998,False
12,8,Chelsea Kane,Mark Ballas,3rd Place,,27.5,0.901487907433996,1,1,2,False,False,0.21153846153846154,0.3355763153648309,0.5471147769032925,False
12,8,Hines Ward,Kym Johnson,1st Place,,27.0,0.7513622708638018,2,3,5,False,False,0.2076923076923077,0.2872366637059695,0.4949289713982772,False
12,8,Kirstie Alley,Maksim Chmerkoskiy,2nd Place,,26.5,0.8251133705233669,3,2,5,False,False,0.20384615384615384,0.23939500933678987,0.4432411631829437,False
12,8,Ralph Macchio,Karina Smirnoff,Eliminated Week 9,9.0,23.0,0.142816597882744,5,5,10,True,False,0.17692307692307693,0.13779201159240967,0.3147150885154866,False
12,8,Romeo,Chelsie Hightower,Eliminated Week 8,8.0,26.0,0.5995803663071657,4,4,8,False,True,0.2,0.0,0.2,True
12,9,Chelsea Kane,Mark Ballas,3rd Place,,36.5,0.924901498156142,1,1,2,False,False,0.31063829787234043,0.4226523636948111,0.7332906615671515,False
12,9,Hines Ward,Kym Johnson,1st Place,,30.0,0.8752329879146783,2,2,4,False,False,0.2553191489361702,0.33006707771150917,0.5853862266476794,False
12,9,Kirstie Alley,Maksim Chmerkoskiy,2nd Place,,27.0,0.6868105197281098,3,3,6,False,False,0.2297872340425532,0.24728055859367967,0.4770677926362329,False
12,9,Ralph Macchio,Karina Smirnoff,Eliminated Week 9,9.0,24.0,0.120954302181554,4,4,8,True,True,0.20425531914893616,0.0,0.20425531914893616,True
13,1,Carson Kressley,Anna Trebunskaya,Eliminated Week 5,5.0,17.0,0.8586122680962224,7,7,14,False,False,0.07834101382488479,0.08308772874958228,0.16142874257446707,False
13,1,Chaz Bono,Lacey Schwimmer,Eliminated Week 6,6.0,17.0,0.8519107119947643,7,8,15,False,False,0.07834101382488479,0.08363233404510001,0.1619733478699848,False
13,1,Chynna Phillips,Tony Dovolani,Eliminated Week 4,4.0,22.0,0.9168955801975356,1,2,3,False,False,0.10138248847926268,0.10813370067963386,0.20951618915889653,False
13,1,David Arquette,Kym Johnson,Eliminated Week 7,7.0,18.0,0.8777819371428293,6,6,12,False,False,0.08294930875576037,0.08984580747302964,0.17279511622879,False
13,1,Elisabetta Canalis,Valentin Chmerkovskiy,Eliminated Week 2,2.0,15.0,0.5385001527786905,11,10,21,False,False,0.06912442396313365,0.07144733361975174,0.14057175758288537,False
13,1,Hope Solo,Maksim Chmerkoskiy,Eliminated Week 9,9.0,21.0,0.9120960693085852,3,4,7,False,False,0.0967741935483871,0.10308593676042638,0.19986013030881347,False
13,1,J.R. Martinez,Karina Smirnoff,1st Place,,22.0,0.93172022308044,1,1,2,False,False,0.10138248847926268,0.11053377477766585,0.21191626325692853,False
13,1,Kristin Cavallari,Mark Ballas,Eliminated Week 3,3.0,19.0,0.8931452256460937,5,5,10,False,False,0.08755760368663594,0.0977797225374077,0.18533732622404364,False
13,1,Metta World Peace (Ron),Peta Murgatroyd,Eliminated Week 1,1.0,14.0,0.4478109714110618,12,11,23,True,True,0.06451612903225806,0.0,0.06451612903225806,True
13,1,Nancy Grace,Tristan MacManus,Eliminated Week 8,8.0,16.0,0.2097488506770718,9,12,21,False,False,0.07373271889400922,0.06576664873229036,0.13949936762629958,False
13,1,Ricki Lake,Derek Hough,3rd Place,,20.0,0.914147739299384,4,3,7,False,False,0.09216589861751152,0.10288976464793721,0.19505566326544874,False
13,1,Rob Kardashian,Cheryl Burke,2nd Place,,16.0,0.8233325477550812,9,9,18,False,False,0.07373271889400922,0.08379724797717482,0.15752996687118404,False
13,2,Carson Kressley,Anna Trebunskaya,Eliminated Week 5,5.0,18.0,0.7842109144196178,9,10,19,False,False,0.08071748878923767,0.05712061096193975,0.13783809975117742,False
13,2,Chaz Bono,Lacey Schwimmer,Eliminated Week 6,6.0,17.0,0.5082475729656468,11,11,22,True,False,0.07623318385650224,0.03357094358819947,0.10980412744470171,False
13,2,Chynna Phillips,Tony Dovolani,Eliminated Week 4,4.0,21.0,0.8769008148470036,4,7,11,False,False,0.09417040358744394,0.11287224590084317,0.2070426494882871,False
13,2,David Arquette,Kym Johnson,Eliminated Week 7,7.0,18.0,0.8088917560911326,9,8,17,False,False,0.08071748878923767,0.07150056687921345,0.15221805566845112,False
13,2,Elisabetta Canalis,Valentin Chmerkovskiy,Eliminated Week 2,2.0,21.0,0.9077216791467766,4,4,8,False,True,0.09417040358744394,0.0,0.09417040358744394,True
13,2,Hope Solo,Maksim Chmerkoskiy,Eliminated Week 9,9.0,19.0,0.7849303170954071,8,9,17,False,False,0.08520179372197309,0.08669704864195583,0.17189884236392894,False
13,2,J.R. Martinez,Karina Smirnoff,1st Place,,22.0,0.9157678645201952,2,3,5,False,False,0.09865470852017937,0.13335761210393385,0.2320123206241132,False
13,2,Kristin Cavallari,Mark Ballas,Eliminated Week 3,3.0,22.0,0.9296172218057056,2,2,4,False,False,0.09865470852017937,0.1414509051771934,0.24010561369737277,False
13,2,Nancy Grace,Tristan MacManus,Eliminated Week 8,8.0,21.0,0.8851726044608915,4,6,10,False,False,0.09417040358744394,0.10204068510362084,0.1962110886910648,False
13,2,Ricki Lake,Derek Hough,3rd Place,,23.0,0.952747344835893,1,1,2,False,False,0.1031390134529148,0.15053592220191866,0.25367493565483346,False
13,2,Rob Kardashian,Cheryl Burke,2nd Place,,21.0,0.8977420740572256,4,5,9,False,False,0.09417040358744394,0.11085345944118169,0.20502386302862563,False
13,3,Carson Kressley,Anna Trebunskaya,Eliminated Week 5,5.0,23.0,0.799893206871179,8,8,16,False,False,0.0970464135021097,0.03448609119794121,0.1315325047000509,False
13,3,Chaz Bono,Lacey Schwimmer,Eliminated Week 6,6.0,18.0,0.1652361576457557,10,10,20,True,False,0.0759493670886076,0.048073630075816755,0.12402299716442436,False
13,3,Chynna Phillips,Tony Dovolani,Eliminated Week 4,4.0,26.0,0.893325159056856,2,3,5,False,False,0.10970464135021098,0.16394361569616286,0.27364825704637386,False
13,3,David Arquette,Kym Johnson,Eliminated Week 7,7.0,24.0,0.8927838678621749,4,4,8,False,False,0.10126582278481013,0.0968759389828152,0.19814176176762532,False
13,3,Hope Solo,Maksim Chmerkoskiy,Eliminated Week 9,9.0,24.0,0.8855785011593414,4,5,9,False,False,0.10126582278481013,0.12369648855796829,0.22496231134277841,False
13,3,J.R. Martinez,Karina Smirnoff,1st Place,,26.0,0.905751088497194,2,2,4,False,False,0.10970464135021098,0.1486784880871056,0.25838312943731656,False
13,3,Kristin Cavallari,Mark Ballas,Eliminated Week 3,3.0,24.0,0.8546229303034194,4,7,11,False,True,0.10126582278481013,0.0,0.10126582278481013,True
13,3,Nancy Grace,Tristan MacManus,Eliminated Week 8,8.0,21.0,0.2164417538463575,9,9,18,False,False,0.08860759493670886,0.037041646044185604,0.12564924098089447,False
13,3,Ricki Lake,Derek Hough,3rd Place,,27.0,0.9375946671849916,1,1,2,False,False,0.11392405063291139,0.19236679174372245,0.30629084237663384,False
13,3,Rob Kardashian,Cheryl Burke,2nd Place,,24.0,0.8832319734048317,4,6,10,False,False,0.10126582278481013,0.15483730961428205,0.25610313239909216,False
13,4,Carson Kressley,Anna Trebunskaya,Eliminated Week 5,5.0,20.0,0.3491942102372887,9,8,17,True,False,0.09569377990430622,0.054879989907137106,0.15057376981144333,False
13,4,Chaz Bono,Lacey Schwimmer,Eliminated Week 6,6.0,21.0,0.8456696388747557,6,5,11,False,False,0.10047846889952153,0.08792854261748553,0.18840701151700706,False
13,4,Chynna Phillips,Tony Dovolani,Eliminated Week 4,4.0,21.0,0.4474822397749314,6,7,13,False,True,0.10047846889952153,0.0,0.10047846889952153,True
13,4,David Arquette,Kym Johnson,Eliminated Week 7,7.0,23.0,0.8497390966470226,5,4,9,False,False,0.11004784688995216,0.13274187754360176,0.2427897244335539,False
13,4,Hope Solo,Maksim Chmerkoskiy,Eliminated Week 9,9.0,24.0,0.8954098686177054,3,3,6,False,False,0.11483253588516747,0.15148053044475582,0.2663130663299233,False
13,4,J.R. Martinez,Karina Smirnoff,1st Place,,26.0,0.8965133268000833,2,2,4,False,False,0.12440191387559808,0.15985944175895633,0.2842613556345544,False
