season,week,celebrity_name,ballroom_partner,method,conflict_degree,conflict_type,judge_rank,fan_rank,judge_percent,fan_percent,final_rank,final_percent
24,3,Erika Jayne,Gleb Savchenko,rank,0.36363636363636365,B,7,11,0.0825396825396825,0.0830819291655466,9.0,0.30000000000000004
24,3,Heather Morris,Maksim Chmerkoskiy,rank,0.0,B,2,2,0.1047619047619047,0.1231654827767724,2.0,0.9
24,3,Mr. T,Kym Herjavec,rank,0.0,B,9,9,0.0761904761904762,0.0573968418127067,9.0,0.09999999999999998
24,3,Nancy Kerrigan,Artem Chigvintsev,rank,0.3333333333333333,B,2,3,0.1047619047619047,0.1163992174129475,3.0,0.8
24,3,Nick Viall,Peta Murgatroyd,rank,0.0,B,7,7,0.0825396825396825,0.0903336047685071,7.0,0.4
24,3,Normani,Valentin Chmerkovskiy,rank,0.0,B,1,1,0.1079365079365079,0.132423326126989,1.0,1.0
24,3,Rashad Jennings,Emma Slater,rank,0.0,B,6,6,0.0888888888888888,0.0943705185882863,6.0,0.5
24,3,Simone Biles,Sasha Farber,rank,0.0,B,4,4,0.1015873015873015,0.1109670662866773,4.0,0.7
24,4,Bonner Bolton,Sharna Burgess,rank,0.2,A,5,4,0.0981595092024539,0.1083967382081939,4.0,0.4444444444444444
24,4,David Ross,Lindsay Arnold,rank,0.14285714285714285,A,7,6,0.0950920245398773,0.1096598705369408,7.0,0.33333333333333337
24,4,Erika Jayne,Gleb Savchenko,rank,0.1111111111111111,B,8,9,0.0920245398773006,0.0836915304041471,9.0,0.2222222222222222
24,4,Heather Morris,Maksim Chmerkoskiy,rank,0.0,B,3,3,0.107361963190184,0.1319220599259907,3.0,0.7777777777777778
24,4,Mr. T,Kym Herjavec,rank,0.0,B,10,10,0.0858895705521472,0.0,10.0,0.0
24,4,Nancy Kerrigan,Artem Chigvintsev,rank,0.42857142857142855,B,4,7,0.1012269938650306,0.1160097737569042,6.0,0.5555555555555556
24,4,Nick Viall,Peta Murgatroyd,rank,0.0,B,8,8,0.0920245398773006,0.0471225091542737,8.0,0.11111111111111116
24,4,Normani,Valentin Chmerkovskiy,rank,0.0,B,5,5,0.0981595092024539,0.1249486396662985,5.0,0.6666666666666667
24,4,Rashad Jennings,Emma Slater,rank,0.0,B,1,1,0.1196319018404908,0.1405502214702806,1.0,1.0
24,4,Simone Biles,Sasha Farber,rank,0.0,B,2,2,0.1104294478527607,0.1376986568769701,2.0,0.8888888888888888
24,5,Bonner Bolton,Sharna Burgess,rank,0.1111111111111111,B,8,9,0.0986842105263157,0.0977582531404802,9.0,0.25
24,5,David Ross,Lindsay Arnold,rank,0.2222222222222222,A,9,7,0.0953947368421052,0.0961766599177105,8.0,0.125
24,5,Erika Jayne,Gleb Savchenko,rank,0.25,B,6,8,0.1052631578947368,0.0,7.0,0.0
24,5,Heather Morris,Maksim Chmerkoskiy,rank,0.0,B,4,4,0.1118421052631579,0.1423095284167962,4.0,0.75
24,5,Nancy Kerrigan,Artem Chigvintsev,rank,0.4,B,3,5,0.1184210526315789,0.1155374784562186,4.0,0.625
24,5,Nick Viall,Peta Murgatroyd,rank,0.25,A,4,3,0.1118421052631579,0.0975227280187327,3.0,0.375
24,5,Normani,Valentin Chmerkovskiy,rank,0.0,B,1,1,0.1282894736842105,0.1751391217427627,1.0,1.0
24,5,Rashad Jennings,Emma Slater,rank,0.0,B,6,6,0.1052631578947368,0.1182543637807993,6.0,0.5
24,5,Simone Biles,Sasha Farber,rank,0.0,B,2,2,0.125,0.1573018665264995,2.0,0.875
24,6,Bonner Bolton,Sharna Burgess,rank,0.3333333333333333,A,6,4,0.1171003717472119,0.1683662089970432,5.0,0.5714285714285714
24,6,David Ross,Lindsay Arnold,rank,0.14285714285714285,A,7,6,0.1152416356877323,0.0276928519269527,7.0,0.2857142857142857
24,6,Heather Morris,Maksim Chmerkoskiy,rank,0.0,B,1,1,0.137546468401487,0.0,1.0,0.1428571428571429
24,6,Nancy Kerrigan,Artem Chigvintsev,rank,0.2857142857142857,B,5,7,0.1245353159851301,0.1357277095645917,6.0,0.4285714285714286
24,6,Nick Viall,Peta Murgatroyd,rank,0.0,B,8,8,0.1133828996282527,0.0005622184710617,8.0,0.0
24,6,Normani,Valentin Chmerkovskiy,rank,0.0,B,2,2,0.1338289962825278,0.2894234496643197,2.0,1.0
24,6,Rashad Jennings,Emma Slater,rank,0.4,B,3,5,0.1301115241635687,0.1630039062198039,4.0,0.7142857142857143
24,6,Simone Biles,Sasha Farber,rank,0.25,A,4,3,0.1282527881040892,0.2152236551562266,3.0,0.8571428571428572
24,7,Bonner Bolton,Sharna Burgess,rank,0.0,B,7,7,0.1225296442687747,0.0687101305659459,7.0,0.33333333333333337
24,7,David Ross,Lindsay Arnold,rank,0.0,B,6,6,0.1264822134387351,0.1356870351255683,6.0,0.5
24,7,Nancy Kerrigan,Artem Chigvintsev,rank,0.0,B,4,4,0.1422924901185771,0.0109963118969372,4.0,0.16666666666666663
24,7,Nick Viall,Peta Murgatroyd,rank,0.0,B,5,5,0.1343873517786561,0.0,5.0,0.0
24,7,Normani,Valentin Chmerkovskiy,rank,0.0,B,1,1,0.1660079051383399,0.2923335244081514,1.0,1.0
24,7,Rashad Jennings,Emma Slater,rank,0.3333333333333333,B,2,3,0.1541501976284585,0.2330225325284124,3.0,0.6666666666666667
24,7,Simone Biles,Sasha Farber,rank,0.0,B,2,2,0.1541501976284585,0.2592504654749845,2.0,0.8333333333333334
24,8,Bonner Bolton,Sharna Burgess,rank,0.0,B,5,5,0.166189111747851,0.0,5.0,0.0
24,8,David Ross,Lindsay Arnold,rank,0.5,A,4,2,0.1862464183381088,0.1682788141860978,3.0,0.25
24,8,Normani,Valentin Chmerkovskiy,rank,0.0,B,1,1,0.2263610315186246,0.3451574755594614,1.0,1.0
24,8,Rashad Jennings,Emma Slater,rank,0.3333333333333333,B,2,3,0.2148997134670487,0.2658765754855136,2.0,0.75
24,8,Simone Biles,Sasha Farber,rank,0.25,B,3,4,0.2063037249283667,0.2206871347689271,4.0,0.5
24,9,David Ross,Lindsay Arnold,rank,0.25,A,4,3,0.231023102310231,0.2611459873312014,3.0,0.33333333333333337
24,9,Normani,Valentin Chmerkovskiy,rank,0.25,B,3,4,0.2508250825082508,0.3870327894869799,3.0,1.0
24,9,Rashad Jennings,Emma Slater,rank,0.0,B,2,2,0.2541254125412541,0.3518212231818186,2.0,0.6666666666666667
24,9,Simone Biles,Sasha Farber,rank,0.0,B,1,1,0.264026402640264,0.0,1.0,0.0
25,2,Barbara Corcoran,Keo Motsepe,rank,0.0,B,13,13,0.0621572212065813,0.0,13.0,0.0
25,2,Debbie Gibson,Alan Bersten,rank,0.0,B,7,7,0.0749542961608775,0.0231888138016064,7.0,0.08333333333333337
25,2,Derek Fisher,Sharna Burgess,rank,0.08333333333333333,B,11,12,0.0694698354661791,0.0592593768781202,12.0,0.16666666666666663
25,2,Drew Scott,Emma Slater,rank,0.125,B,7,8,0.0749542961608775,0.0690353578085453,8.0,0.33333333333333337
25,2,Frankie Muniz,Witney Carson,rank,0.5,B,1,2,0.0877513711151736,0.1107568709390911,2.0,0.9166666666666666
25,2,Jordan Fisher,Lindsay Arnold,rank,0.0,B,1,1,0.0877513711151736,0.1115952375103691,1.0,1.0
25,2,Lindsey Stirling,Mark Ballas,rank,0.0,B,4,4,0.0822669104204753,0.1021264618549614,4.0,0.75
25,2,Nick Lachey,Peta Murgatroyd,rank,0.0,B,11,11,0.0694698354661791,0.0738217206829586,11.0,0.25
25,2,Nikki Bella,Artem Chigvintsev,rank,0.1,B,9,10,0.0712979890310786,0.0773202259991764,10.0,0.41666666666666663
25,2,Sasha Pieterse,Gleb Savchenko,rank,0.2,B,4,5,0.0822669104204753,0.0951400370842312,5.0,0.6666666666666667
25,2,Terrell Owens,Cheryl Burke,rank,0.0,B,9,9,0.0712979890310786,0.0799502448502971,9.0,0.5
25,2,Vanessa Lachey,Maksim Chmerkoskiy,rank,0.0,B,3,3,0.0859232175502742,0.1026395834529348,3.0,0.8333333333333334
25,2,Victoria Arlen,Valentin Chmerkovskiy,rank,0.0,B,6,6,0.0804387568555758,0.0951660691377081,6.0,0.5833333333333333
25,4,Derek Fisher,Sharna Burgess,rank,0.0,B,10,10,0.084870848708487,0.0,10.0,0.0
25,4,Drew Scott,Emma Slater,rank,0.5,B,4,8,0.088560885608856,0.0883273816433934,8.0,0.19999999999999996
25,4,Frankie Muniz,Witney Carson,rank,0.25,A,4,3,0.088560885608856,0.0971439058116038,3.0,0.4
25,4,Jordan Fisher,Lindsay Arnold,rank,0.0,B,1,1,0.1070110701107011,0.1266194847042314,1.0,1.0
25,4,Lindsey Stirling,Mark Ballas,rank,0.6666666666666666,B,3,9,0.0959409594095941,0.1160559704974764,8.0,0.8
25,4,Nick Lachey,Peta Murgatroyd,rank,0.0,B,11,11,0.081180811808118,0.0510794740026932,11.0,0.09999999999999998
25,4,Nikki Bella,Artem Chigvintsev,rank,0.42857142857142855,B,4,7,0.088560885608856,0.0980039045257853,7.0,0.5
25,4,Sasha Pieterse,Gleb Savchenko,rank,0.3333333333333333,B,4,6,0.088560885608856,0.0939977339453293,6.0,0.30000000000000004
25,4,Terrell Owens,Cheryl Burke,rank,0.2,B,4,5,0.088560885608856,0.1005595148982687,5.0,0.6
25,4,Vanessa Lachey,Maksim Chmerkoskiy,rank,0.0,B,4,4,0.088560885608856,0.1051120227939347,4.0,0.7
25,4,Victoria Arlen,Valentin Chmerkovskiy,rank,0.0,B,2,2,0.0996309963099631,0.1231006071772833,2.0,0.9
25,5,Drew Scott,Emma Slater,rank,0.0,B,6,6,0.0957854406130268,0.107651129315599,6.0,0.33333333333333337
25,5,Frankie Muniz,Witney Carson,rank,0.0,B,2,2,0.1111111111111111,0.1441703070053043,2.0,0.8888888888888888
25,5,Jordan Fisher,Lindsay Arnold,rank,0.0,B,1,1,0.1149425287356321,0.1527882492913829,1.0,1.0
25,5,Lindsey Stirling,Mark Ballas,rank,0.25,B,3,4,0.10727969348659,0.1261626916298934,3.0,0.7777777777777778
25,5,Nick Lachey,Peta Murgatroyd,rank,0.0,B,10,10,0.0842911877394636,0.0603234385774475,10.0,0.11111111111111116
25,5,Nikki Bella,Artem Chigvintsev,rank,0.2,B,4,5,0.1034482758620689,0.1059529920534338,5.0,0.4444444444444444
25,5,Sasha Pieterse,Gleb Savchenko,rank,0.0,B,8,8,0.0919540229885057,0.0,8.0,0.0
25,5,Terrell Owens,Cheryl Burke,rank,0.14285714285714285,B,6,7,0.0957854406130268,0.1141085388781839,7.0,0.5555555555555556
25,5,Vanessa Lachey,Maksim Chmerkoskiy,rank,0.1111111111111111,B,8,9,0.0919540229885057,0.0592465000954331,9.0,0.2222222222222222
25,5,Victoria Arlen,Valentin Chmerkovskiy,rank,0.25,A,4,3,0.1034482758620689,0.1295961531533219,3.0,0.6666666666666667
25,6,Drew Scott,Emma Slater,rank,0.0,B,8,8,0.0980392156862745,0.0503142927035516,8.0,0.125
25,6,Frankie Muniz,Witney Carson,rank,0.14285714285714285,B,6,7,0.1013071895424836,0.120502280737717,7.0,0.25
25,6,Jordan Fisher,Lindsay Arnold,rank,0.5,A,2,1,0.1274509803921568,0.1492776647123578,1.0,0.875
25,6,Lindsey Stirling,Mark Ballas,rank,0.5,B,1,2,0.130718954248366,0.1590981424347299,1.0,1.0
25,6,Nick Lachey,Peta Murgatroyd,rank,0.0,B,9,9,0.0849673202614379,0.0,9.0,0.0
25,6,Nikki Bella,Artem Chigvintsev,rank,0.2,B,4,5,0.1176470588235294,0.1269527283794909,5.0,0.5
25,6,Terrell Owens,Cheryl Burke,rank,0.0,B,3,3,0.1209150326797385,0.1400355894098879,3.0,0.75
25,6,Vanessa Lachey,Maksim Chmerkoskiy,rank,0.0,B,4,4,0.1176470588235294,0.1323672369433047,4.0,0.625
25,6,Victoria Arlen,Valentin Chmerkovskiy,rank,0.0,B,6,6,0.1013071895424836,0.1214520646789598,6.0,0.375
25,7,Drew Scott,Emma Slater,rank,0.3333333333333333,B,2,3,0.1325581395348837,0.1485312082937423,3.0,0.5714285714285714
25,7,Frankie Muniz,Witney Carson,rank,0.0,B,1,1,0.1395348837209302,0.1852915708308501,1.0,0.8571428571428572
25,7,Jordan Fisher,Lindsay Arnold,rank,0.2,B,4,5,0.1255813953488372,0.1598050392338375,5.0,0.7142857142857143
25,7,Lindsey Stirling,Mark Ballas,rank,0.14285714285714285,B,6,7,0.1186046511627907,0.1492703354224693,6.0,0.4285714285714286
25,7,Nikki Bella,Artem Chigvintsev,rank,0.25,A,8,6,0.1116279069767441,0.0,7.0,0.0
25,7,Terrell Owens,Cheryl Burke,rank,0.125,B,7,8,0.113953488372093,0.1242965113549555,8.0,0.2857142857142857
25,7,Vanessa Lachey,Maksim Chmerkoskiy,rank,0.0,B,4,4,0.1255813953488372,0.0404575686985022,4.0,0.1428571428571429
25,7,Victoria Arlen,Valentin Chmerkovskiy,rank,0.0,B,2,2,0.1325581395348837,0.1923477661656428,2.0,1.0
25,8,Drew Scott,Emma Slater,rank,0.0,B,6,6,0.1501597444089457,0.0202777683862527,6.0,0.19999999999999996
25,8,Frankie Muniz,Witney Carson,rank,0.0,B,3,3,0.1693290734824281,0.2527806381175645,3.0,0.6
25,8,Jordan Fisher,Lindsay Arnold,rank,0.0,B,1,1,0.1916932907348242,0.2840138619798431,1.0,1.0
25,8,Lindsey Stirling,Mark Ballas,rank,0.0,B,2,2,0.1725239616613418,0.2754877405192121,2.0,0.8
25,8,Terrell Owens,Cheryl Burke,rank,0.0,B,4,4,0.1629392971246006,0.0,4.0,0.0
25,8,Victoria Arlen,Valentin Chmerkovskiy,rank,0.0,B,5,5,0.1533546325878594,0.1674399909971274,5.0,0.4
25,9,Drew Scott,Emma Slater,rank,0.0,B,5,5,0.1777777777777777,0.0752612369691881,5.0,0.25
25,9,Frankie Muniz,Witney Carson,rank,0.0,B,4,4,0.1888888888888888,0.09260973185452,4.0,0.5
25,9,Jordan Fisher,Lindsay Arnold,rank,0.0,B,1,1,0.2148148148148148,0.4712903951830086,1.0,1.0
25,9,Lindsey Stirling,Mark Ballas,rank,0.0,B,2,2,0.2111111111111111,0.3608386359932831,2.0,0.75
25,9,Victoria Arlen,Valentin Chmerkovskiy,rank,0.0,B,3,3,0.2074074074074074,0.0,3.0,0.0
25,10,Drew Scott,Emma Slater,rank,0.0,B,4,4,0.2397871457464638,0.0,4.0,0.0
25,10,Frankie Muniz,Witney Carson,rank,0.0,B,3,3,0.2486669433277468,0.2825494974862779,3.0,0.33333333333333337
25,10,Jordan Fisher,Lindsay Arnold,rank,0.0,B,1,1,0.2557729554628947,0.3619571935852121,1.0,1.0
25,10,Lindsey Stirling,Mark Ballas,rank,0.5,B,1,2,0.2557729554628947,0.3554933089285098,2.0,0.6666666666666667
26,1,Adam Rippon,Jenna Johnson,rank,0.0,B,1,1,0.1142857142857142,0.1551054784627814,1.0,1.0
26,1,Arike Ogunbowale,Gleb Savchenko,rank,0.125,B,7,8,0.0952380952380952,0.1072421592798884,8.0,0.33333333333333337
26,1,Chris Mazdzer,Witney Carson,rank,0.0,B,5,5,0.1,0.1294411001754112,5.0,0.5555555555555556
26,1,Jamie Anderson,Artem Chigvintsev,rank,0.25,A,8,6,0.0904761904761904,0.0074374877496438,6.0,0.11111111111111116
26,1,Jennie Finch Daigle,Keo Motsepe,rank,0.4444444444444444,B,5,9,0.1,0.1181315084159987,6.0,0.4444444444444444
26,1,Johnny Damon,Emma Slater,rank,0.1,B,9,10,0.0857142857142857,0.0,10.0,0.0
26,1,Josh Norman,Sharna Burgess,rank,0.5,B,1,2,0.1142857142857142,0.1546193168397115,2.0,0.8888888888888888
26,1,Kareem Abdul-Jabbar,Lindsay Arnold,rank,0.3,A,10,7,0.0809523809523809,0.0528588353419301,9.0,0.2222222222222222
26,1,Mirai Nagasu,Alan Bersten,rank,0.0,B,3,3,0.1095238095238095,0.1390015824867216,3.0,0.7777777777777778
26,1,Tonya Harding,Sasha Farber,rank,0.25,B,3,4,0.1095238095238095,0.136162531247913,4.0,0.6666666666666667
26,2,Adam Rippon,Jenna Johnson,rank,0.5,B,1,2,0.1383177570093458,0.2089351722230872,2.0,1.0
26,2,Arike Ogunbowale,Gleb Savchenko,rank,0.5,B,3,6,0.1308411214953271,0.0455874477094793,5.0,0.1428571428571429
26,2,Chris Mazdzer,Witney Carson,rank,0.25,A,4,3,0.1233644859813084,0.1640405705865184,3.0,0.7142857142857143
26,2,Jennie Finch Daigle,Keo Motsepe,rank,0.25,B,6,8,0.1177570093457943,0.0992330444894951,8.0,0.2857142857142857
26,2,Josh Norman,Sharna Burgess,rank,0.14285714285714285,B,6,7,0.1177570093457943,0.1280305846022368,6.0,0.4285714285714286
26,2,Kareem Abdul-Jabbar,Lindsay Arnold,rank,0.375,A,8,5,0.1102803738317757,0.0,6.0,0.0
26,2,Mirai Nagasu,Alan Bersten,rank,0.0,B,1,1,0.1383177570093458,0.2062843669842036,1.0,0.8571428571428572
26,2,Tonya Harding,Sasha Farber,rank,0.0,B,4,4,0.1233644859813084,0.1478888134049792,4.0,0.5714285714285714
26,3,Adam Rippon,Jenna Johnson,rank,0.0,B,1,1,0.1943127962085308,0.3496259099649948,1.0,1.0
26,3,Chris Mazdzer,Witney Carson,rank,0.0,B,5,5,0.1563981042654028,0.0439078467994329,5.0,0.19999999999999996
26,3,Jennie Finch Daigle,Keo Motsepe,rank,0.0,B,6,6,0.1374407582938388,0.0,6.0,0.0
26,3,Josh Norman,Sharna Burgess,rank,0.0,B,2,2,0.1800947867298578,0.3008867990812571,2.0,0.8
26,3,Mirai Nagasu,Alan Bersten,rank,0.25,B,3,4,0.1658767772511848,0.0783806653992357,4.0,0.4
26,3,Tonya Harding,Sasha Farber,rank,0.0,B,3,3,0.1658767772511848,0.2271987787550793,3.0,0.6
27,1,Alexis Ren,Alan Bersten,rank,0.3333333333333333,A,3,2,0.0862745098039215,0.0962088239225762,3.0,0.75
27,1,Bobby Bones,Sharna Burgess,rank,0.16666666666666666,B,5,6,0.0784313725490196,0.0887686388681266,6.0,0.5833333333333333
27,1,Danelle Umstead,Artem Chigvintsev,rank,0.0,B,9,9,0.0705882352941176,0.0633026381621208,9.0,0.16666666666666663
27,1,DeMarcus Ware,Lindsay Arnold,rank,0.0,B,1,1,0.0901960784313725,0.1040815078395824,1.0,1.0
27,1,Evanna Lynch,Keo Motsepe,rank,0.18181818181818182,B,9,11,0.0705882352941176,0.0689688834329964,11.0,0.25
27,1,Joe Amabile,Jenna Johnson,rank,0.0,B,13,13,0.0549019607843137,0.0534481772939458,13.0,0.08333333333333337
27,1,John Schneider,Emma Slater,rank,0.1,B,9,10,0.0705882352941176,0.0700759723940223,10.0,0.33333333333333337
27,1,Juan Pablo Di Pace,Cheryl Burke,rank,0.25,B,3,4,0.0862745098039215,0.0973578379002567,4.0,0.8333333333333334
27,1,Mary Lou Retton,Sasha Farber,rank,0.2857142857142857,B,5,7,0.0784313725490196,0.0867529338608492,7.0,0.5
27,1,Milo Manheim,Witney Carson,rank,0.0,B,5,5,0.0784313725490196,0.0917524894682004,5.0,0.6666666666666667
27,1,Nancy McKeon,Valentin Chmerkovskiy,rank,0.0,B,8,8,0.0764705882352941,0.080310124575189,8.0,0.41666666666666663
27,1,Nikki Glaser,Gleb Savchenko,rank,0.0,B,12,12,0.0686274509803921,0.0,12.0,0.0
27,1,Tinashe,Brandon Armstrong,rank,0.6666666666666666,B,1,3,0.0901960784313725,0.0989719722821336,2.0,0.9166666666666666
27,2,Alexis Ren,Alan Bersten,rank,0.0,B,4,4,0.0905730129390018,0.1049292857256048,4.0,0.7272727272727273
27,2,Bobby Bones,Sharna Burgess,rank,0.0,B,10,10,0.0720887245841035,0.0628228442630282,10.0,0.18181818181818177
27,2,Danelle Umstead,Artem Chigvintsev,rank,0.0,B,11,11,0.0683918669131238,0.0,11.0,0.0
27,2,DeMarcus Ware,Lindsay Arnold,rank,0.16666666666666666,A,6,5,0.0868761552680221,0.0966208215760897,5.0,0.6363636363636364
27,2,Evanna Lynch,Keo Motsepe,rank,0.2857142857142857,B,5,7,0.088724584103512,0.0900470231057821,6.0,0.5454545454545454
27,2,Joe Amabile,Jenna Johnson,rank,0.0,B,12,12,0.0646950092421441,0.0696014039779454,12.0,0.09090909090909094
27,2,John Schneider,Emma Slater,rank,0.0,B,8,8,0.0794824399260628,0.0710679332806831,8.0,0.2727272727272727
27,2,Juan Pablo Di Pace,Cheryl Burke,rank,0.5,B,1,2,0.0961182994454713,0.1199407803687843,2.0,0.9090909090909091
27,2,Mary Lou Retton,Sasha Farber,rank,0.14285714285714285,A,7,6,0.0850277264325323,0.0741614657246768,7.0,0.4545454545454546
27,2,Milo Manheim,Witney Carson,rank,0.0,B,1,1,0.0961182994454713,0.1213409717016952,1.0,1.0
27,2,Nancy McKeon,Valentin Chmerkovskiy,rank,0.0,B,9,9,0.0757855822550831,0.0756274378453929,9.0,0.36363636363636365
27,2,Tinashe,Brandon Armstrong,rank,0.6666666666666666,B,1,3,0.0961182994454713,0.1138400324303169,3.0,0.8181818181818181
27,3,Alexis Ren,Alan Bersten,rank,0.16666666666666666,B,5,6,0.0959409594095941,0.1109978787330112,6.0,0.6
27,3,Bobby Bones,Sharna Burgess,rank,0.0,B,8,8,0.084870848708487,0.0805406134320937,8.0,0.30000000000000004
27,3,DeMarcus Ware,Lindsay Arnold,rank,0.0,B,5,5,0.0959409594095941,0.1052262596632116,5.0,0.5
27,3,Evanna Lynch,Keo Motsepe,rank,0.5,B,2,4,0.0996309963099631,0.1195091196496092,4.0,0.7
27,3,Joe Amabile,Jenna Johnson,rank,0.0,B,11,11,0.066420664206642,0.0625075833825697,11.0,0.19999999999999996
27,3,John Schneider,Emma Slater,rank,0.0,B,10,10,0.077490774907749,0.0405830342157808,10.0,0.09999999999999998
27,3,Juan Pablo Di Pace,Cheryl Burke,rank,0.5,B,1,2,0.1107011070110701,0.1360606930839853,1.0,1.0
27,3,Mary Lou Retton,Sasha Farber,rank,0.0,B,7,7,0.088560885608856,0.0928204223641342,7.0,0.4
27,3,Milo Manheim,Witney Carson,rank,0.5,A,2,1,0.0996309963099631,0.1315908009907263,1.0,0.9
27,3,Nancy McKeon,Valentin Chmerkovskiy,rank,0.0,B,9,9,0.081180811808118,0.0,9.0,0.0
27,3,Tinashe,Brandon Armstrong,rank,0.3333333333333333,B,2,3,0.0996309963099631,0.1201635944848776,3.0,0.8
27,4,Alexis Ren,Alan Bersten,rank,0.0,B,4,4,0.1077586206896551,0.1422876724663647,4.0,0.7777777777777778
27,4,Bobby Bones,Sharna Burgess,rank,0.1111111111111111,A,9,8,0.0862068965517241,0.074127530433323,8.0,0.33333333333333337
27,4,DeMarcus Ware,Lindsay Arnold,rank,0.2857142857142857,A,7,5,0.0948275862068965,0.1075252166946811,6.0,0.4444444444444444
27,4,Evanna Lynch,Keo Motsepe,rank,0.2857142857142857,B,5,7,0.1034482758620689,0.1034092512370452,6.0,0.5555555555555556
27,4,Joe Amabile,Jenna Johnson,rank,0.1,A,10,9,0.0646551724137931,0.0834476638696479,10.0,0.2222222222222222
27,4,John Schneider,Emma Slater,rank,0.2,B,8,10,0.0905172413793103,0.014247017675805,9.0,0.0
27,4,Juan Pablo Di Pace,Cheryl Burke,rank,0.16666666666666666,B,5,6,0.1034482758620689,0.1347558280451292,5.0,0.6666666666666667
27,4,Mary Lou Retton,Sasha Farber,rank,0.0,B,2,2,0.1120689655172413,0.1584432659149962,2.0,0.8888888888888888
27,4,Milo Manheim,Witney Carson,rank,0.0,B,1,1,0.125,0.1817565536630074,1.0,1.0
27,4,Tinashe,Brandon Armstrong,rank,0.3333333333333333,B,2,3,0.1120689655172413,0.0,3.0,0.11111111111111116
27,6,Alexis Ren,Alan Bersten,rank,0.25,A,4,3,0.1179039301310043,0.1373741365284998,3.0,0.625
27,6,Bobby Bones,Sharna Burgess,rank,0.14285714285714285,A,7,6,0.0960698689956331,0.0979850253402647,7.0,0.25
27,6,DeMarcus Ware,Lindsay Arnold,rank,0.0,B,5,5,0.1135371179039301,0.1348473905726676,4.0,0.5
27,6,Evanna Lynch,Keo Motsepe,rank,0.625,B,3,8,0.1266375545851528,0.1377115692180954,6.0,0.75
27,6,Joe Amabile,Jenna Johnson,rank,0.0,B,7,7,0.0960698689956331,0.1091911594956888,8.0,0.375
27,6,John Schneider,Emma Slater,rank,0.0,B,9,9,0.0829694323144104,0.0388986662846132,9.0,0.125
27,6,Juan Pablo Di Pace,Cheryl Burke,rank,0.5,B,1,2,0.131004366812227,0.1703699179512211,2.0,0.875
27,6,Mary Lou Retton,Sasha Farber,rank,0.3333333333333333,A,6,4,0.1048034934497816,0.0,4.0,0.0
27,6,Milo Manheim,Witney Carson,rank,0.0,B,1,1,0.131004366812227,0.1736221346089491,1.0,1.0
27,7,Alexis Ren,Alan Bersten,rank,0.25,A,4,3,0.1264367816091954,0.1870734750188658,3.0,0.5714285714285714
27,7,Bobby Bones,Sharna Burgess,rank,0.3333333333333333,A,6,4,0.1218390804597701,0.094714083355855,5.0,0.4285714285714286
27,7,DeMarcus Ware,Lindsay Arnold,rank,0.16666666666666666,A,6,5,0.1218390804597701,0.0046587630392794,6.0,0.1428571428571429
27,7,Evanna Lynch,Keo Motsepe,rank,0.5,B,1,2,0.135632183908046,0.1941777811585943,1.0,0.7142857142857143
27,7,Joe Amabile,Jenna Johnson,rank,0.0,B,8,8,0.1080459770114942,0.0655139582507253,8.0,0.2857142857142857
27,7,John Schneider,Emma Slater,rank,0.2857142857142857,B,5,7,0.1241379310344827,0.0,7.0,0.0
27,7,Juan Pablo Di Pace,Cheryl Burke,rank,0.5,B,3,6,0.128735632183908,0.2186103698612672,4.0,0.8571428571428572
27,7,Milo Manheim,Witney Carson,rank,0.5,A,2,1,0.1333333333333333,0.2352515693154126,1.0,1.0
27,8,Alexis Ren,Alan Bersten,rank,0.0,B,2,2,0.1801242236024844,0.2646417879983062,2.0,1.0
27,8,Bobby Bones,Sharna Burgess,rank,0.0,B,6,6,0.139751552795031,0.1186767713849936,6.0,0.19999999999999996
27,8,Evanna Lynch,Keo Motsepe,rank,0.3333333333333333,B,2,3,0.1801242236024844,0.2621710047810719,3.0,0.8
27,8,Joe Amabile,Jenna Johnson,rank,0.0,B,5,5,0.1428571428571428,0.0,5.0,0.0
27,8,Juan Pablo Di Pace,Cheryl Burke,rank,0.0,B,1,1,0.186335403726708,0.1084163015156622,1.0,0.4
27,8,Milo Manheim,Witney Carson,rank,0.0,B,4,4,0.170807453416149,0.2460941343199658,4.0,0.6
28,2,Ally Brooke,Sasha Farber,rank,0.3333333333333333,A,3,2,0.091324200913242,0.1262441765592643,2.0,0.8181818181818181
28,2,Hannah Brown,Alan Bersten,rank,0.0,B,1,1,0.1095890410958904,0.1397756247981087,1.0,1.0
28,2,James Van Der Beek,Emma Slater,rank,0.4,B,3,5,0.091324200913242,0.1199977207441798,5.0,0.6363636363636364
28,2,Karamo Brown,Jenna Johnson,rank,0.0,B,6,6,0.0867579908675799,0.1069336769904947,6.0,0.5454545454545454
28,2,Kate Flannery,Pasha Pashkov,rank,0.5,B,2,4,0.0958904109589041,0.1203478801329656,3.0,0.7272727272727273
